# step Etot Epot T p 
24000000 -5074.4705 -7045.1113 305.8826 -53.3583 
24050000 -5311.1875 -7208.0295 294.4276 -24.5536 
24100000 -5184.4747 -7167.8626 307.8613 -8.8554 
24150000 -5182.1656 -7149.2833 305.3358 21.0699 
24200000 -5254.4238 -7106.7837 287.5231 -39.6732 
24250000 -5163.5537 -7086.0896 298.4158 11.1594 
24300000 -5140.336 -7060.5388 298.0537 -9.1213 
24350000 -5172.0014 -7109.6317 300.7588 13.7825 
24400000 -5305.9078 -7186.9227 291.9709 -14.6887 
24450000 -5272.4049 -7146.3914 290.88 19.5253 
24500000 -5110.7567 -7076.5566 305.1312 2.3179 
24550000 -5194.2121 -7136.3559 301.4593 21.3965 
24600000 -5077.9711 -7027.5221 302.6091 -40.4512 
24650000 -5147.3105 -7132.0928 308.0777 -42.511 
24700000 -5165.1485 -7082.9433 297.6799 31.7682 
24750000 -5188.1151 -7134.3265 302.0907 -2.3373 
24800000 -5180.5193 -7071.2784 293.4834 -18.0048 
24850000 -5174.8879 -7082.0864 296.0351 -8.7778 
24900000 -5129.1799 -7053.5075 298.6939 -24.8777 
24950000 -5215.0976 -7070.9856 288.0707 9.1426 
25000000 -5222.7501 -7124.777 295.2324 15.2829 
25050000 -5188.4616 -7104.7754 297.45 -39.9331 
25100000 -5217.1634 -7113.5204 294.3523 17.3734 
25150000 -5286.3855 -7203.9732 297.6478 25.9794 
25200000 -5246.5886 -7148.8368 295.2668 22.7874 
25250000 -5205.4351 -7080.5083 291.0487 -13.8284 
25300000 -5220.3051 -7100.4928 291.8425 -2.2807 
25350000 -5186.5381 -7108.5658 298.3369 -22.2719 
25400000 -5128.1746 -7100.2928 306.112 7.2126 
25450000 -5282.3022 -7203.1286 298.1505 -4.9603 
25500000 -5215.5429 -7111.0841 294.2257 -12.3582 
25550000 -5137.9427 -7064.7743 299.0826 4.7121 
25600000 -5187.8389 -7112.1774 298.6956 10.9548 
25650000 -5215.194 -7166.9021 302.9439 5.0186 
25700000 -5164.5017 -7133.2523 305.5893 20.1535 
25750000 -5174.2149 -7157.7572 307.8852 1.1011 
25800000 -5146.3162 -7071.5093 298.8283 -50.2019 
25850000 -5054.1144 -7043.7566 308.8321 14.1624 
25900000 -5199.7646 -7110.6263 296.6038 14.611 
25950000 -5122.4906 -7022.875 294.9775 -0.3237 
26000000 -5167.5128 -7037.4559 290.2524 -27.8275 
26050000 -5147.0369 -7149.8832 310.8816 -23.8995 
26100000 -5181.24 -7170.8066 308.8203 9.1122 
26150000 -5168.7539 -7031.7895 289.1802 3.189 
26200000 -5209.4553 -7125.7444 297.4462 8.828 
26250000 -5182.8667 -7085.007 295.25 -35.8157 
26300000 -5086.1011 -6998.6833 296.8708 2.2731 
26350000 -5301.2159 -7194.1586 293.8224 50.7713 
26400000 -5146.1181 -7064.2762 297.7363 -13.7337 
26450000 -5342.3268 -7198.1815 288.0656 6.2951 
26500000 -5306.3246 -7141.466 284.8504 -12.5596 
26550000 -5178.631 -7055.7414 291.3649 -11.8535 
26600000 -5187.6179 -7127.1226 301.0497 9.1488 
26650000 -5262.3335 -7109.0202 286.6425 32.3966 
26700000 -5165.5708 -7091.782 298.9863 -22.1567 
26750000 -5093.6619 -7056.429 304.6605 -6.2905 
26800000 -5202.6625 -7159.4158 303.727 -36.4669 
26850000 -5200.1286 -7115.5812 297.3163 3.4385 
26900000 -5157.6991 -7075.1954 297.6336 12.3266 
26950000 -5203.9307 -7147.379 301.6618 11.0593 
27000000 -5185.2167 -7090.7578 295.7779 -45.7979 
27050000 -5167.7472 -7083.5823 297.3757 0.9828 
27100000 -5237.1191 -7168.1682 299.7372 -11.7881 
27150000 -5171.3815 -7112.689 301.3296 -3.6614 
27200000 -5146.1115 -7082.2098 300.521 3.9796 
27250000 -5196.2054 -7070.5347 290.9332 10.2977 
27300000 -5190.5858 -7158.1999 305.4128 2.2581 
27350000 -5167.4587 -7102.5719 300.3681 6.6403 
27400000 -5172.341 -7149.997 306.9716 5.3774 
27450000 -5312.5854 -7167.1683 287.8682 -4.0439 
27500000 -5229.0741 -7107.8892 291.6295 2.7399 
27550000 -5068.4466 -7105.1841 316.1422 -3.2319 
27600000 -5172.3126 -7110.6219 300.8642 -6.7117 
27650000 -5251.5315 -7111.989 288.78 5.8722 
27700000 -5180.1091 -7084.3861 295.5817 -30.4316 
27750000 -5237.762 -7108.3431 290.3514 -1.188 
27800000 -5269.1924 -7143.8966 290.9914 26.8569 
27850000 -5305.8531 -7168.3332 289.094 -11.9279 
27900000 -5291.6414 -7195.9851 295.592 12.7106 
27950000 -5195.0574 -7183.5443 308.6527 -32.0431 
28000000 -5261.2079 -7154.0623 293.8087 -4.7976 
28050000 -5208.4211 -7112.9925 295.6274 14.6694 
28100000 -5168.0432 -7098.1673 299.5937 -46.6689 
28150000 -5105.8988 -7043.9652 300.8265 -26.9805 
28200000 -5312.6908 -7207.699 294.143 16.2827 
28250000 -5138.4947 -7111.3256 306.2226 -13.7365 
28300000 -5299.492 -7201.2705 295.1939 -25.7705 
28350000 -5131.7475 -7088.4869 303.7249 20.7009 
28400000 -5238.2972 -7159.6783 298.2366 19.1497 
28450000 -5187.3742 -7096.694 296.3644 -6.9551 
28500000 -5200.7108 -7139.8389 300.9913 15.5094 
28550000 -5178.4986 -7065.0448 292.8295 -5.8671 
28600000 -5149.974 -7066.5415 297.4894 3.0755 
28650000 -5217.7802 -7147.2261 299.4884 -2.6192 
28700000 -5236.8349 -7183.586 302.1745 15.1375 
28750000 -5172.1317 -7129.676 303.8498 -1.4312 
28800000 -5270.2569 -7195.2186 298.7923 12.6639 
28850000 -5190.3831 -7140.4351 302.6869 -4.748 
28900000 -5164.3086 -7104.899 301.2182 19.7686 
28950000 -5079.8782 -6997.6398 297.6748 -24.106 
29000000 -5150.2951 -7084.9215 300.2925 -2.3479 
29050000 -5148.1039 -7111.875 304.8163 6.8197 
29100000 -5142.0429 -7111.2567 305.6612 -61.4375 
29150000 -5137.4037 -7050.8402 297.0034 -6.8708 
29200000 -5249.5099 -7130.0248 291.8933 -0.0235 
29250000 -5129.1089 -7029.1781 294.9285 -25.4239 
29300000 -5144.7715 -7064.8123 298.0285 10.7903 
29350000 -5190.3125 -7083.2645 293.8238 -6.5816 
29400000 -5312.8362 -7203.3872 293.4511 38.1113 
29450000 -5187.8071 -7196.8638 311.8456 13.1361 
29500000 -5104.8294 -7056.0554 302.8691 7.6499 
29550000 -5124.3091 -7102.8365 307.1068 -16.115 
29600000 -5214.2368 -7138.4137 298.6705 -4.5954 
29650000 -5190.0951 -7104.632 297.1742 -8.8382 
29700000 -5284.2713 -7218.4731 300.2266 -10.4167 
29750000 -5207.4983 -7126.1363 297.8108 -3.5699 
29800000 -5169.0727 -7006.3813 285.1868 -28.4904 
29850000 -5179.0644 -7086.302 296.0412 20.0963 
29900000 -5096.9495 -7073.3214 306.7722 -1.8974 
29950000 -5184.4512 -7118.7299 300.2385 -45.6952 
30000000 -5077.1625 -7048.2448 305.9512 -1.6093 
30050000 -5232.8363 -7136.5824 295.4993 -15.054 
30100000 -5317.1146 -7220.3717 295.4234 -10.7298 
30150000 -5176.4351 -7091.5624 297.2658 -41.5427 
30200000 -5235.0879 -7151.3164 297.4368 -7.6814 
30250000 -5064.2768 -7003.1702 300.9548 -2.5199 
30300000 -5252.5723 -7115.4778 289.16 25.2833 
30350000 -5265.4214 -7104.5924 285.4759 21.43 
30400000 -5185.0864 -7132.6783 302.305 7.5669 
30450000 -5183.7964 -7145.5779 304.5075 3.9035 
30500000 -5189.8263 -7132.9072 301.6048 34.3947 
30550000 -5237.4719 -7196.8673 304.1371 -14.6995 
30600000 -5134.1411 -7091.7045 303.8528 -35.086 
30650000 -5119.4557 -7058.9337 301.0456 -31.1492 
30700000 -5103.5386 -7002.6423 294.7787 42.9471 
30750000 -5118.9953 -7032.5976 297.0291 -12.5164 
30800000 -5218.9985 -7135.2754 297.4443 34.214 
30850000 -5186.7676 -7150.8548 304.8654 17.7295 
30900000 -5250.467 -7135.5007 292.5947 -16.1297 
30950000 -5163.5292 -7068.6695 295.7157 -2.0804 
31000000 -5201.5844 -7232.7871 315.2831 28.4368 
31050000 -5291.5207 -7228.1008 300.5958 -41.5757 
31100000 -5194.9213 -7144.6086 302.6303 6.6438 
31150000 -5257.3285 -7199.951 301.5337 12.9649 
31200000 -5113.2228 -7062.1892 302.5184 -9.2784 
31250000 -5061.3994 -7052.0702 308.9917 -34.564 
31300000 -5190.2137 -7136.9238 302.1681 5.381 
31350000 -5133.5603 -7045.7206 296.8053 12.3935 
31400000 -5166.2634 -7060.5035 294.0238 -9.8791 
31450000 -5159.7723 -7135.801 306.719 5.7642 
31500000 -5178.9116 -7083.4795 295.6268 11.0566 
31550000 -5225.3683 -7095.8004 290.3283 32.2056 
31600000 -5188.8006 -7134.9071 302.0744 1.9363 
31650000 -5131.2284 -7085.2865 303.3087 20.7294 
31700000 -5088.5343 -7048.9888 304.3015 9.7534 
31750000 -5128.4826 -7086.9164 303.9879 4.5921 
31800000 -5189.5878 -7157.3585 305.4372 -2.9653 
31850000 -5247.0075 -7091.5237 286.3056 -11.4076 
31900000 -5241.8322 -7182.1581 301.1772 18.0628 
31950000 -5185.4391 -7175.3739 308.8775 18.1804 
32000000 -5207.8075 -7111.1736 295.4403 -25.3327 
32050000 -5191.8638 -7102.0381 296.4971 43.5784 
32100000 -5114.9002 -7092.6108 306.98 -9.3706 
32150000 -5247.8812 -7182.2037 300.2453 -30.5196 
32200000 -5240.8707 -7232.6456 309.1631 32.9171 
32250000 -5153.0061 -7072.48 297.9405 -24.4367 
32300000 -5214.2903 -7150.7038 300.5699 10.9764 
32350000 -5330.2534 -7191.7575 288.9425 4.7137 
32400000 -5298.3527 -7215.302 297.5487 0.7027 
32450000 -5245.0478 -7180.5812 300.4333 -8.7207 
32500000 -5191.3347 -7129.8705 300.8993 -21.3066 
32550000 -5215.0013 -7145.2617 299.6148 -10.4427 
32600000 -5243.7866 -7146.0672 295.2718 12.9975 
32650000 -5097.1158 -7116.8498 313.5029 -0.4266 
32700000 -5172.9231 -7119.1289 302.0899 21.7171 
32750000 -5209.5993 -7101.8649 293.7173 25.6616 
32800000 -5169.3364 -7083.795 297.1621 -12.8135 
32850000 -5166.7839 -7116.1109 302.5743 -7.0181 
32900000 -5165.5159 -7116.9029 302.8941 4.0032 
32950000 -5216.5172 -7120.874 295.5941 27.9845 
33000000 -5212.9019 -7151.2396 300.8686 12.0676 
33050000 -5130.9012 -7067.1495 300.5442 22.0336 
33100000 -5204.5514 -7136.6692 299.9031 -15.0793 
33150000 -5280.9635 -7146.9446 289.6374 37.1955 
33200000 -5145.1031 -7072.2243 299.1275 -7.9626 
33250000 -5168.0721 -7104.9684 300.6448 25.3981 
33300000 -5275.889 -7153.1718 291.3916 8.1741 
33350000 -5175.2961 -7079.5338 295.5756 -33.8007 
33400000 -5264.5914 -7149.6576 292.5998 42.972 
33450000 -5161.1954 -7100.4042 301.0038 21.613 
33500000 -5080.2836 -7047.2578 305.3135 1.2042 
33550000 -5158.5687 -7100.8853 301.4862 -42.3579 
33600000 -5196.7834 -7130.2123 300.1066 21.4464 
33650000 -5113.0367 -7017.243 295.5707 -34.3774 
33700000 -5288.5596 -7182.6617 294.0023 -22.2736 
33750000 -5123.6714 -7100.0037 306.7661 -17.2972 
33800000 -5175.7336 -7143.0372 305.3647 24.6071 
33850000 -5199.6078 -7116.8567 297.5952 7.152 
33900000 -5188.1772 -7106.7201 297.796 1.8624 
33950000 -5129.9171 -7068.5331 300.9118 -37.3403 
34000000 -5128.3276 -7045.1053 297.522 2.1855 
34050000 -5156.2979 -7096.905 301.2208 -17.9618 
34100000 -5102.5494 -7040.0045 300.7316 3.1359 
34150000 -5153.7654 -7135.9115 307.6685 1.032 
34200000 -5212.5482 -7110.6053 294.6162 7.4769 
34250000 -5065.7386 -7023.7076 303.9157 45.0822 
34300000 -5193.8541 -7116.7146 298.4662 16.7097 
34350000 -5287.8406 -7169.9721 292.1443 21.4495 
34400000 -5208.214 -7075.4475 289.8318 -22.7418 
34450000 -5239.3847 -7158.1471 297.8301 -7.1122 
34500000 -5237.199 -7162.1652 298.7931 -15.8131 
34550000 -5251.6824 -7185.0471 300.0967 -62.1792 
34600000 -5186.1727 -7100.5226 297.1452 2.6847 
34650000 -5277.7812 -7187.136 296.3698 -50.2412 
34700000 -5144.7301 -7049.2826 295.6244 -5.5359 
34750000 -5238.9598 -7107.1156 289.975 13.3459 
34800000 -5248.6869 -7181.801 300.0578 -4.9239 
34850000 -5186.2365 -7106.1946 298.0157 -8.5614 
34900000 -5201.4543 -7119.5534 297.7271 -16.392 
34950000 -5311.6911 -7225.9766 297.1352 12.5276 
35000000 -5203.4891 -7179.2872 306.6832 4.0342 
35050000 -5251.4639 -7145.7576 294.0321 33.6204 
35100000 -5201.702 -7139.2579 300.7472 6.2587 
35150000 -5189.5864 -7117.8562 299.3058 -2.3099 
35200000 -5198.6205 -7118.8463 298.0572 13.6812 
35250000 -5098.3581 -7004.347 295.8474 -0.1951 
35300000 -5169.8883 -7091.67 298.2988 -26.4147 
35350000 -5227.9759 -7131.209 295.4196 -23.4748 
35400000 -5268.4075 -7216.2845 302.3492 3.0838 
35450000 -5224.4858 -7136.0445 296.7119 17.5451 
35500000 -5226.0091 -7140.2882 297.1342 19.3128 
35550000 -5149.9204 -7079.4749 299.5052 34.586 
35600000 -5163.6534 -7084.9553 298.2243 -16.0884 
35650000 -5157.3982 -7067.6706 296.5123 28.0956 
35700000 -5156.329 -7070.6938 297.1475 -42.944 
35750000 -5113.8541 -7091.86 307.0259 -51.9847 
35800000 -5147.1211 -7085.3892 300.8578 -31.5002 
35850000 -5243.4315 -7161.9704 297.7954 4.8662 
35900000 -5371.6693 -7216.5685 286.365 -5.2731 
35950000 -5234.8381 -7138.12 295.4272 -26.7286 
36000000 -5252.2752 -7150.7742 294.6848 13.0194 
36050000 -5068.1279 -7049.1711 307.4973 33.9556 
36100000 -5207.911 -7109.2618 295.1275 7.8436 
36150000 -5190.0301 -7101.1722 296.6473 -17.9112 
36200000 -5122.0173 -7030.2209 296.1911 -28.2413 
36250000 -5227.9187 -7116.6995 293.1764 26.1249 
36300000 -5110.8173 -7030.1873 297.9244 -33.5851 
36350000 -5206.7143 -7093.1997 292.8201 7.597 
36400000 -5195.4281 -7130.3411 300.337 24.8281 
36450000 -5189.0104 -7129.0883 301.1387 19.1165 
36500000 -5145.6597 -7103.7631 303.9366 -22.2696 
36550000 -5203.803 -7113.3869 296.4054 -3.428 
36600000 -5252.6977 -7122.4669 290.2254 -20.4104 
36650000 -5215.7615 -7122.8621 296.02 5.277 
36700000 -5271.3338 -7152.9758 292.0683 9.8746 
36750000 -5204.8934 -7117.3045 296.8442 7.8893 
36800000 -5241.6227 -7163.2336 298.2722 -12.8427 
36850000 -5258.0711 -7195.085 300.6631 18.9428 
36900000 -5174.1878 -7078.36 295.5654 -14.8337 
36950000 -5143.4631 -7102.4729 304.0773 -31.1772 
37000000 -5127.7561 -7088.3107 304.3171 -32.9201 
37050000 -5296.1944 -7174.1141 291.4905 -30.5652 
37100000 -5275.3855 -7121.6054 286.5701 13.9321 
37150000 -5169.2989 -7047.0665 291.4669 25.268 
37200000 -5168.8666 -7102.9159 300.2029 17.072 
37250000 -5189.7519 -7141.6168 302.9682 -27.2132 
37300000 -5269.312 -7167.6611 294.6616 -3.4756 
37350000 -5175.2765 -7093.1579 297.6934 20.7123 
37400000 -5109.5329 -7025.0944 297.3333 14.2582 
37450000 -5177.6071 -7096.6836 297.8788 8.6632 
37500000 -5178.8926 -7129.5216 302.7764 14.2804 
37550000 -5166.4242 -7103.6142 300.6904 -37.1067 
37600000 -5244.3131 -7184.3048 301.1253 15.0165 
37650000 -5161.1487 -7088.7178 299.1971 39.7107 
37700000 -5100.0614 -7087.3177 308.4617 -33.6411 
37750000 -5152.6403 -7094.1177 301.3559 19.5434 
37800000 -5185.1979 -7121.7093 300.5851 19.3695 
37850000 -5285.1092 -7174.6403 293.2928 31.2419 
37900000 -5152.0516 -7041.52 293.2831 -25.5591 
37950000 -5135.2687 -7110.7622 306.6359 -31.5268 
38000000 -5232.0711 -7087.5031 288.0 -12.449 
38050000 -5094.2149 -7081.1898 308.418 57.5196 
38100000 -5237.2923 -7160.6252 298.5395 -29.9025 
38150000 -5147.9372 -7129.7398 307.6152 0.4387 
38200000 -5211.3086 -7152.6463 301.3342 -19.4928 
38250000 -5149.8358 -7096.7391 302.1981 -34.2524 
38300000 -5099.0401 -7062.6309 304.7884 -20.5335 
38350000 -5128.199 -7101.7226 306.3301 -21.6556 
38400000 -5158.0664 -7093.2025 300.3716 -37.6112 
38450000 -5273.0777 -7163.7891 293.476 -2.1074 
38500000 -5235.6242 -7175.1324 301.0502 9.8571 
38550000 -5173.8105 -7142.4064 305.5652 19.2346 
38600000 -5152.8886 -7086.7381 300.1719 11.5588 
38650000 -5218.4336 -7120.0643 295.1709 -2.602 
38700000 -5222.9725 -7180.2068 303.8017 0.8192 
38750000 -5241.9037 -7153.446 296.7094 10.1133 
38800000 -5193.3343 -7130.2032 300.6406 -18.5954 
38850000 -5129.7692 -7074.3533 301.8381 -14.9342 
38900000 -5183.385 -7137.935 303.3851 2.2124 
38950000 -5258.3253 -7136.4914 291.5287 1.3398 
39000000 -5087.9781 -7070.948 307.7964 -19.6865 
39050000 -5134.2776 -7089.2222 303.4463 26.0685 
39100000 -5080.9812 -7070.6786 308.8406 4.4162 
39150000 -5127.6892 -7117.0959 308.7955 -32.4965 
39200000 -5184.0042 -7106.3848 298.3917 24.3942 
39250000 -5169.8562 -7064.5662 294.0967 -4.3259 
39300000 -5207.7489 -7146.7925 300.9781 -1.8882 
39350000 -5246.0067 -7147.0054 295.0728 -9.8859 
39400000 -5299.333 -7178.9732 291.7575 -27.6267 
39450000 -5243.3297 -7174.8194 299.8056 48.6934 
39500000 -5196.0578 -7114.8209 297.8302 -0.2915 
39550000 -5288.5589 -7219.5693 299.7312 27.3339 
39600000 -5185.643 -7091.6686 295.8531 -49.8114 
39650000 -5140.7224 -7062.6219 298.317 -3.2429 
39700000 -5172.2601 -7142.0195 305.7458 -8.8096 
39750000 -5239.482 -7185.5916 302.0749 -17.4829 
39800000 -5129.6502 -7058.3286 299.3693 -21.9545 
39850000 -5134.2701 -7090.8522 303.7005 2.8096 
39900000 -5125.6991 -7057.0126 299.7783 20.5534 
39950000 -5043.6566 -7059.3557 312.8766 7.4899 
40000000 -5076.4883 -7076.2941 310.4096 -7.6571 
40050000 -5126.3357 -7041.6459 297.2942 17.6899 
40100000 -5225.6729 -7153.275 299.2022 9.1582 
40150000 -5122.6279 -7098.1113 306.6343 1.7044 
40200000 -5070.0617 -6977.7395 296.1095 -10.6339 
40250000 -5197.9605 -7141.3288 301.6494 63.1587 
40300000 -5215.8094 -7162.3746 302.1456 16.2624 
40350000 -5143.0365 -7117.0923 306.4127 -36.1765 
40400000 -5164.7644 -7076.3958 296.7232 -0.6056 
40450000 -5192.5669 -7139.3226 302.1752 -3.5018 
40500000 -5154.7655 -7084.3211 299.5054 -5.7461 
40550000 -5153.9107 -7076.59 298.4381 6.1145 
40600000 -5189.5762 -7109.7257 298.0454 15.3056 
40650000 -5281.0 -7190.3522 296.3695 -44.3565 
40700000 -5160.9595 -7085.5496 298.7347 -8.2915 
40750000 -5158.7648 -7101.3309 301.5249 10.5277 
40800000 -5190.5714 -7172.2707 307.5992 -13.7725 
40850000 -5233.6049 -7160.8148 299.1413 17.2775 
40900000 -5229.0518 -7151.8051 298.4496 21.1291 
40950000 -5121.9611 -7081.036 304.0874 -4.7346 
41000000 -5185.9286 -7082.5745 294.3972 -44.4771 
41050000 -5242.1467 -7142.5943 294.9873 7.466 
41100000 -5068.4675 -7045.1468 306.8199 0.0836 
41150000 -5067.7904 -6970.539 295.3444 -17.6487 
41200000 -5215.0926 -7139.9945 298.7831 -26.137 
41250000 -5216.357 -7120.5814 295.5735 0.2429 
41300000 -5130.3402 -7022.0227 293.6268 -7.5267 
41350000 -5053.847 -6953.848 294.9179 -37.9591 
41400000 -5236.5412 -7158.0328 298.2537 0.3984 
41450000 -5143.7092 -7073.034 299.4696 -5.0781 
41500000 -5291.0842 -7190.4814 294.8242 1.4929 
41550000 -5146.2254 -7095.4197 302.5537 -11.2438 
41600000 -5243.7447 -7190.5808 302.1877 -2.8673 
41650000 -5057.8617 -7037.3014 307.2484 4.8233 
41700000 -5187.6401 -7133.2939 302.0042 -30.6518 
41750000 -5220.2166 -7165.0691 301.8798 -21.8094 
41800000 -5084.829 -7054.4781 305.7287 -3.5027 
41850000 -5180.6553 -7116.972 300.5549 5.9841 
41900000 -5148.9612 -7070.3032 298.2305 -18.6923 
41950000 -5162.1672 -7070.3437 296.1869 8.5859 
42000000 -5225.2848 -7115.4195 293.3865 -1.0398 
42050000 -5238.8345 -7160.6853 298.3095 9.4297 
42100000 -5196.8948 -7125.1671 299.3062 -10.7821 
42150000 -5176.1085 -7140.2468 304.8733 25.8699 
42200000 -5185.9091 -7134.8713 302.5177 12.8743 
42250000 -5259.1231 -7169.0015 296.4511 14.8719 
42300000 -5163.0539 -7117.8494 303.4231 14.6482 
42350000 -5300.2855 -7150.3984 287.1743 -17.782 
42400000 -5190.2569 -7090.3363 294.9301 13.3931 
42450000 -5068.3072 -7025.9069 303.8584 -2.1438 
42500000 -5238.3756 -7152.1061 297.049 -25.7115 
42550000 -5140.7982 -7046.1776 295.7528 31.0524 
42600000 -5277.8931 -7193.4388 297.3308 -4.125 
42650000 -5184.1005 -7086.205 295.2445 -68.4502 
42700000 -5195.2909 -7136.5298 301.3189 -8.5339 
42750000 -5267.252 -7163.9196 294.4005 11.3377 
42800000 -5207.5797 -7131.6174 298.6489 -4.0654 
42850000 -5162.0404 -7111.4051 302.5802 -3.049 
42900000 -5283.428 -7192.1057 296.2648 19.2169 
42950000 -5198.1789 -7123.1381 298.792 -6.6947 
43000000 -5222.5616 -7153.109 299.6594 -22.8247 
43050000 -5080.461 -7031.0901 302.7764 -13.3945 
43100000 -5267.4695 -7134.6936 289.8303 -21.5061 
43150000 -5213.3112 -7143.5867 299.6172 6.5822 
43200000 -5111.0875 -7096.3363 308.1501 12.8898 
43250000 -5262.0796 -7211.6262 302.6084 2.7385 
43300000 -5183.1574 -7129.431 302.1004 11.6041 
43350000 -5096.6785 -7050.8841 303.3316 12.6873 
43400000 -5192.679 -7067.113 290.9494 30.9469 
43450000 -5212.4773 -7142.932 299.645 -48.5909 
43500000 -5225.0471 -7158.7157 300.1438 -8.371 
43550000 -5169.4394 -7051.4518 292.1258 -17.3834 
43600000 -5156.4473 -7035.1748 291.6159 -5.0404 
43650000 -5132.2193 -7096.5031 304.8959 7.8158 
43700000 -5265.0875 -7189.9712 298.7802 45.4819 
43750000 -5165.7257 -7028.7362 289.1763 7.6409 
43800000 -5205.8881 -7127.1635 298.2202 15.1603 
43850000 -5294.5125 -7192.4959 294.6048 -14.8409 
43900000 -5177.8681 -7101.4642 298.5804 2.7067 
43950000 -5036.8706 -7019.484 307.741 -14.9632 
44000000 -5157.9691 -7067.5552 296.4058 -14.4736 
44050000 -5182.7251 -7174.241 309.1229 24.5314 
44100000 -5173.1483 -7119.047 302.0422 -5.5367 
44150000 -5258.07 -7132.7361 290.9855 20.9878 
44200000 -5130.5552 -7083.145 303.0808 1.1109 
44250000 -5222.1339 -7170.0988 302.3629 25.103 
44300000 -5277.493 -7075.8515 279.141 -15.3132 
44350000 -5205.5826 -7151.1386 301.989 7.5332 
44400000 -5180.0357 -7140.9475 304.3725 2.7724 
44450000 -5116.4359 -7060.9826 301.8323 -6.0204 
44500000 -5243.3341 -7171.4854 299.2874 20.2829 
44550000 -5181.6564 -7164.5932 307.7912 7.7294 
44600000 -5208.7556 -7089.0731 291.8627 18.7149 
44650000 -5279.8282 -7170.9735 293.5434 39.4503 
44700000 -5231.6661 -7156.9037 298.8352 26.365 
44750000 -5200.968 -7094.3128 293.8848 -47.0925 
44800000 -5185.9464 -7106.391 298.0912 7.3388 
44850000 -5108.088 -7037.6476 299.506 -35.2449 
44900000 -5198.3422 -7105.4427 296.0199 16.7337 
44950000 -5151.3531 -7092.0935 301.2415 22.7941 
45000000 -5148.2243 -7076.5084 299.3081 5.0241 
45050000 -5234.4009 -7149.8802 297.3205 -38.1901 
45100000 -5074.0508 -7027.4351 303.2041 -17.174 
45150000 -5153.4623 -7105.299 302.9639 -10.9146 
45200000 -5231.9672 -7147.2445 297.2891 -4.85 
45250000 -5186.0452 -7102.4802 297.4688 17.3722 
45300000 -5209.0302 -7122.1989 296.9618 -14.7809 
45350000 -5145.7977 -7088.0867 301.4819 -4.605 
45400000 -5168.6368 -7122.9152 303.3429 -36.9667 
45450000 -5197.5793 -7110.6435 296.9456 17.0997 
45500000 -5210.403 -7113.2258 295.3559 -18.7981 
45550000 -5152.3744 -7112.3278 304.2237 5.4485 
45600000 -5186.9702 -7143.5772 303.7043 -7.6142 
45650000 -5155.678 -7101.6532 302.0541 -34.6252 
45700000 -5219.2039 -7119.4728 294.9595 -13.2206 
45750000 -5271.6442 -7173.4566 295.1991 -2.3464 
45800000 -5124.9617 -7102.869 307.0105 19.0355 
45850000 -5190.0106 -7092.2393 295.2637 -0.4491 
45900000 -5240.8991 -7172.9286 299.8894 -10.3166 
45950000 -5251.5437 -7173.1001 298.2638 -21.4838 
46000000 -5263.2432 -7180.5823 297.6092 5.1603 
46050000 -5134.1106 -7119.1661 308.1201 48.5656 
46100000 -5100.8668 -7083.5719 307.7553 -11.0788 
46150000 -5134.2838 -7034.9501 295.0212 9.0591 
46200000 -5210.0604 -7147.7817 300.7729 -0.5871 
46250000 -5285.8721 -7173.7006 293.0285 -43.2131 
46300000 -5288.7884 -7194.5073 295.8055 21.5797 
46350000 -5087.4963 -7029.0834 301.3729 -17.9303 
46400000 -5164.8794 -7098.4304 300.1256 3.822 
46450000 -5117.8571 -7050.4855 299.9824 8.2364 
46500000 -5258.1449 -7152.1103 293.9811 -5.7207 
46550000 -5108.5305 -7032.4151 298.6252 15.0821 
46600000 -5234.8184 -7117.4885 292.2279 -3.0072 
46650000 -5167.0131 -7112.9127 302.0423 -0.8528 
46700000 -5323.6367 -7216.8903 293.8706 -28.2188 
46750000 -5171.7123 -7106.5379 300.3234 -4.7264 
46800000 -5153.4738 -7141.3679 308.5607 18.282 
46850000 -5241.4585 -7198.7575 303.8118 -8.4941 
46900000 -5211.8194 -7131.6641 297.9981 8.0255 
46950000 -5236.918 -7114.1151 291.3783 -7.7175 
47000000 -5234.9625 -7136.1063 295.0953 -10.5874 
47050000 -5170.5126 -7148.5344 307.0283 -25.5898 
47100000 -5178.1009 -7119.6416 301.3657 38.5882 
47150000 -5195.4071 -7106.9997 296.7172 25.5362 
47200000 -5177.3025 -7109.9075 299.9787 5.1387 
47250000 -5105.4019 -7082.9056 306.9479 32.2828 
47300000 -5185.3807 -7139.1111 303.2578 -12.7913 
47350000 -5204.5618 -7121.0846 297.4825 -0.3001 
47400000 -5247.866 -7105.7988 288.3881 19.93 
47450000 -5119.5572 -7133.0557 312.535 -10.2583 
47500000 -5168.8999 -7108.387 301.047 -39.9522 
47550000 -5216.6414 -7169.4122 303.1089 8.2109 
47600000 -5214.5951 -7129.9377 297.2993 -23.236 
47650000 -5151.7362 -7078.3206 299.0442 15.2904 
47700000 -5164.8766 -7134.4016 305.7095 -2.6848 
47750000 -5172.663 -7135.176 304.6211 29.9954 
47800000 -5206.9098 -7095.0214 293.0725 -17.6321 
47850000 -5211.5027 -7162.3019 302.8028 25.6493 
47900000 -5164.7135 -7106.7401 301.4411 -18.6535 
