# time(ps) Nwater Force (pN) Pressure Dif (atm) 
1 161 11188.373 24108.052221566446
2 172 11952.795999999998 25755.186224282163
3 177 12300.260999999999 26503.883498243853
4 178 12369.753999999999 26653.622953036196
5 186 12925.697999999999 27851.538591374898
6 185 12856.205 27701.799136582562
7 175 12161.275 26204.40458865918
8 179 12439.247 26803.362407828532
9 184 12786.712 27552.059681790226
10 184 12786.712 27552.059681790226
11 182 12647.725999999999 27252.580772205547
12 188 13064.684 28151.017500959577
13 185 12856.205 27701.799136582562
14 183 12717.219 27402.320226997883
15 181 12578.232999999998 27102.841317413207
16 180 12508.74 26953.10186262087
17 179 12439.247 26803.362407828532
18 185 12856.205 27701.799136582562
19 176 12230.768 26354.14404345152
20 186 12925.697999999999 27851.538591374898
21 188 13064.684 28151.017500959577
22 186 12925.697999999999 27851.538591374898
23 185 12856.205 27701.799136582562
24 184 12786.712 27552.059681790226
25 188 13064.684 28151.017500959577
26 182 12647.725999999999 27252.580772205547
27 184 12786.712 27552.059681790226
28 183 12717.219 27402.320226997883
29 181 12578.232999999998 27102.841317413207
30 178 12369.753999999999 26653.622953036196
31 189 13134.177 28300.756955751913
32 176 12230.768 26354.14404345152
33 181 12578.232999999998 27102.841317413207
34 187 12995.190999999999 28001.278046167237
35 183 12717.219 27402.320226997883
36 189 13134.177 28300.756955751913
37 186 12925.697999999999 27851.538591374898
38 180 12508.74 26953.10186262087
39 188 13064.684 28151.017500959577
40 184 12786.712 27552.059681790226
41 180 12508.74 26953.10186262087
42 177 12300.260999999999 26503.883498243853
43 182 12647.725999999999 27252.580772205547
44 185 12856.205 27701.799136582562
45 184 12786.712 27552.059681790226
46 187 12995.190999999999 28001.278046167237
47 181 12578.232999999998 27102.841317413207
48 178 12369.753999999999 26653.622953036196
49 186 12925.697999999999 27851.538591374898
50 186 12925.697999999999 27851.538591374898
51 185 12856.205 27701.799136582562
52 184 12786.712 27552.059681790226
53 188 13064.684 28151.017500959577
54 182 12647.725999999999 27252.580772205547
55 187 12995.190999999999 28001.278046167237
56 188 13064.684 28151.017500959577
57 186 12925.697999999999 27851.538591374898
58 190 13203.669999999998 28450.496410544252
59 183 12717.219 27402.320226997883
60 188 13064.684 28151.017500959577
61 186 12925.697999999999 27851.538591374898
62 187 12995.190999999999 28001.278046167237
63 189 13134.177 28300.756955751913
64 193 13412.149 28899.714774921267
65 190 13203.669999999998 28450.496410544252
66 189 13134.177 28300.756955751913
67 190 13203.669999999998 28450.496410544252
68 194 13481.642 29049.454229713607
69 189 13134.177 28300.756955751913
70 194 13481.642 29049.454229713607
71 186 12925.697999999999 27851.538591374898
72 182 12647.725999999999 27252.580772205547
73 182 12647.725999999999 27252.580772205547
74 182 12647.725999999999 27252.580772205547
75 187 12995.190999999999 28001.278046167237
76 183 12717.219 27402.320226997883
77 182 12647.725999999999 27252.580772205547
78 182 12647.725999999999 27252.580772205547
79 184 12786.712 27552.059681790226
80 185 12856.205 27701.799136582562
81 188 13064.684 28151.017500959577
82 185 12856.205 27701.799136582562
83 190 13203.669999999998 28450.496410544252
84 190 13203.669999999998 28450.496410544252
85 188 13064.684 28151.017500959577
86 187 12995.190999999999 28001.278046167237
87 185 12856.205 27701.799136582562
88 187 12995.190999999999 28001.278046167237
89 188 13064.684 28151.017500959577
90 185 12856.205 27701.799136582562
91 192 13342.655999999999 28749.975320128928
92 185 12856.205 27701.799136582562
93 181 12578.232999999998 27102.841317413207
94 183 12717.219 27402.320226997883
95 182 12647.725999999999 27252.580772205547
96 178 12369.753999999999 26653.622953036196
97 182 12647.725999999999 27252.580772205547
98 191 13273.162999999999 28600.235865336588
99 186 12925.697999999999 27851.538591374898
100 182 12647.725999999999 27252.580772205547
101 193 13412.149 28899.714774921267
102 184 12786.712 27552.059681790226
