ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:   15000         0.0000         0.0000         0.0000         0.0000              0.0000    -23599.8786         0.0000         0.0000      3859.3806         -19740.4979      1498.5561    -23599.8786    -19746.7776      1499.1786           -212.9973      -212.9973    125000.0000        98.9065        98.9065
ENERGY:   15500         0.0000         0.0000         0.0000         0.0000              0.0000    -23767.5896         0.0000         0.0000      3829.9844         -19937.6052      1487.1418    -23767.5896    -19926.2918      1478.3263           -366.4179      -366.4179    125000.0000      -264.2212      -264.2212
ENERGY:   16000         0.0000         0.0000         0.0000         0.0000              0.0000    -23748.6837         0.0000         0.0000      3911.5230         -19837.1607      1518.8024    -23748.6837    -19834.2440      1493.9184            389.5018       389.5018    125000.0000       219.7890       219.7890
ENERGY:   16500         0.0000         0.0000         0.0000         0.0000              0.0000    -23548.0417         0.0000         0.0000      3843.2597         -19704.7820      1492.2965    -23548.0417    -19710.7324      1467.9478            180.5815       180.5815    125000.0000      -144.1668      -144.1668
ENERGY:   17000         0.0000         0.0000         0.0000         0.0000              0.0000    -23392.6406         0.0000         0.0000      3797.5306         -19595.1100      1474.5404    -23392.6406    -19598.1638      1479.6982           -332.5999      -332.5999    125000.0000      -224.7854      -224.7854
ENERGY:   17500         0.0000         0.0000         0.0000         0.0000              0.0000    -23552.4866         0.0000         0.0000      3846.1671         -19706.3195      1493.4254    -23552.4866    -19707.5609      1496.7379           -202.7295      -202.7295    125000.0000       -99.7569       -99.7569
ENERGY:   18000         0.0000         0.0000         0.0000         0.0000              0.0000    -23342.5484         0.0000         0.0000      3745.0008         -19597.5476      1454.1436    -23342.5484    -19591.7966      1526.3379            286.0430       286.0430    125000.0000       277.1930       277.1930
ENERGY:   18500         0.0000         0.0000         0.0000         0.0000              0.0000    -23590.0368         0.0000         0.0000      4016.9531         -19573.0837      1559.7398    -23590.0368    -19559.8943      1498.6841            250.1874       250.1874    125000.0000       118.5465       118.5465
ENERGY:   19000         0.0000         0.0000         0.0000         0.0000              0.0000    -23499.5771         0.0000         0.0000      3838.2630         -19661.3140      1490.3563    -23499.5771    -19660.5134      1482.6163            299.9390       299.9390    125000.0000        18.2489        18.2489
ENERGY:   19500         0.0000         0.0000         0.0000         0.0000              0.0000    -23651.5384         0.0000         0.0000      4000.5163         -19651.0221      1553.3576    -23651.5384    -19652.2709      1499.7955            269.3599       269.3599    125000.0000       112.6878       112.6878
ENERGY:   20000         0.0000         0.0000         0.0000         0.0000              0.0000    -23411.9004         0.0000         0.0000      3828.0057         -19583.8947      1486.3735    -23411.9004    -19575.8908      1476.4500            185.2238       185.2238    125000.0000      -140.7315      -140.7315
ENERGY:   20500         0.0000         0.0000         0.0000         0.0000              0.0000    -23474.0793         0.0000         0.0000      3769.2694         -19704.8100      1463.5668    -23474.0793    -19708.6666      1467.9519           -129.4187      -129.4187    125000.0000       -26.0691       -26.0691
ENERGY:   21000         0.0000         0.0000         0.0000         0.0000              0.0000    -23305.1686         0.0000         0.0000      3882.1797         -19422.9889      1507.4087    -23305.1686    -19423.6104      1484.5708           -419.8943      -419.8943    125000.0000       -21.2708       -21.2708
ENERGY:   21500         0.0000         0.0000         0.0000         0.0000              0.0000    -23238.9475         0.0000         0.0000      3988.7568         -19250.1908      1548.7914    -23238.9475    -19253.1779      1479.1374            279.9733       279.9733    125000.0000      -408.2514      -408.2514
ENERGY:   22000         0.0000         0.0000         0.0000         0.0000              0.0000    -23535.3089         0.0000         0.0000      3782.7727         -19752.5362      1468.8101    -23535.3089    -19751.4730      1492.6422            546.9854       546.9854    125000.0000        91.7793        91.7793
ENERGY:   22500         0.0000         0.0000         0.0000         0.0000              0.0000    -23580.9171         0.0000         0.0000      3987.8150         -19593.1021      1548.4258    -23580.9171    -19595.1344      1504.3986           -146.3532      -146.3532    125000.0000       -65.6415       -65.6415
ENERGY:   23000         0.0000         0.0000         0.0000         0.0000              0.0000    -23434.7551         0.0000         0.0000      4082.0441         -19352.7109      1585.0139    -23434.7551    -19357.0599      1514.9155            440.0721       440.0721    125000.0000       -67.5432       -67.5432
ENERGY:   23500         0.0000         0.0000         0.0000         0.0000              0.0000    -23548.7821         0.0000         0.0000      3942.8492         -19605.9329      1530.9660    -23548.7821    -19599.7437      1528.9619            154.9546       154.9546    125000.0000        33.4452        33.4452
ENERGY:   24000         0.0000         0.0000         0.0000         0.0000              0.0000    -23749.9811         0.0000         0.0000      3867.4635         -19882.5177      1501.6946    -23749.9811    -19880.7819      1482.9256             99.5711        99.5711    125000.0000         5.2674         5.2674
ENERGY:   24500         0.0000         0.0000         0.0000         0.0000              0.0000    -23434.6071         0.0000         0.0000      3934.9997         -19499.6074      1527.9181    -23434.6071    -19495.6932      1525.4070            341.3709       341.3709    125000.0000       100.6695       100.6695
ENERGY:   25000         0.0000         0.0000         0.0000         0.0000              0.0000    -23329.6683         0.0000         0.0000      3801.8691         -19527.7991      1476.2250    -23329.6683    -19518.1360      1508.1162           -819.0576      -819.0576    125000.0000      -106.0814      -106.0814
ENERGY:   25500         0.0000         0.0000         0.0000         0.0000              0.0000    -23572.9287         0.0000         0.0000      3929.7415         -19643.1873      1525.8764    -23572.9287    -19640.6116      1515.0356             19.6769        19.6769    125000.0000        48.2458        48.2458
ENERGY:   26000         0.0000         0.0000         0.0000         0.0000              0.0000    -23308.0468         0.0000         0.0000      3836.9670         -19471.0798      1489.8531    -23308.0468    -19472.7433      1518.0742            135.7709       135.7709    125000.0000       -56.2657       -56.2657
ENERGY:   26500         0.0000         0.0000         0.0000         0.0000              0.0000    -23601.4664         0.0000         0.0000      3987.7051         -19613.7613      1548.3831    -23601.4664    -19609.3672      1515.3586             71.4384        71.4384    125000.0000       269.5887       269.5887
ENERGY:   27000         0.0000         0.0000         0.0000         0.0000              0.0000    -23776.2726         0.0000         0.0000      3878.8802         -19897.3924      1506.1275    -23776.2726    -19898.5383      1508.3947           -278.3677      -278.3677    125000.0000        81.4278        81.4278
ENERGY:   27500         0.0000         0.0000         0.0000         0.0000              0.0000    -23633.8013         0.0000         0.0000      3857.7870         -19776.0143      1497.9373    -23633.8013    -19777.6290      1490.7602           -469.2950      -469.2950    125000.0000       -41.8594       -41.8594
ENERGY:   28000         0.0000         0.0000         0.0000         0.0000              0.0000    -23617.3391         0.0000         0.0000      3826.8871         -19790.4520      1485.9392    -23617.3391    -19788.6559      1469.3396            114.2781       114.2781    125000.0000        91.6554        91.6554
ENERGY:   28500         0.0000         0.0000         0.0000         0.0000              0.0000    -23441.4252         0.0000         0.0000      3992.2125         -19449.2126      1550.1333    -23441.4252    -19446.8654      1494.5943           -425.9593      -425.9593    125000.0000       175.0783       175.0783
ENERGY:   29000         0.0000         0.0000         0.0000         0.0000              0.0000    -23431.8406         0.0000         0.0000      3752.1917         -19679.6489      1456.9358    -23431.8406    -19678.7506      1500.0376            638.7486       638.7486    125000.0000       -20.0134       -20.0134
ENERGY:   29500         0.0000         0.0000         0.0000         0.0000              0.0000    -23480.4260         0.0000         0.0000      3919.5657         -19560.8603      1521.9253    -23480.4260    -19554.8465      1471.6507           -663.2361      -663.2361    125000.0000      -154.2453      -154.2453
ENERGY:   30000         0.0000         0.0000         0.0000         0.0000              0.0000    -23451.8368         0.0000         0.0000      3926.0428         -19525.7939      1524.4403    -23451.8368    -19527.8005      1507.7122            -28.1639       -28.1639    125000.0000        22.1301        22.1301
ENERGY:   30500         0.0000         0.0000         0.0000         0.0000              0.0000    -23385.4809         0.0000         0.0000      3781.4264         -19604.0545      1468.2873    -23385.4809    -19609.9321      1487.9763            381.6649       381.6649    125000.0000       -41.0233       -41.0233
ENERGY:   31000         0.0000         0.0000         0.0000         0.0000              0.0000    -23493.0015         0.0000         0.0000      3920.4636         -19572.5379      1522.2739    -23493.0015    -19578.1060      1524.8451           -405.3022      -405.3022    125000.0000       254.3748       254.3748
ENERGY:   31500         0.0000         0.0000         0.0000         0.0000              0.0000    -23293.4091         0.0000         0.0000      3869.7421         -19423.6670      1502.5793    -23293.4091    -19424.5547      1542.7220            120.1032       120.1032    125000.0000        46.9734        46.9734
ENERGY:   32000         0.0000         0.0000         0.0000         0.0000              0.0000    -23293.3787         0.0000         0.0000      3878.7507         -19414.6280      1506.0773    -23293.3787    -19420.0338      1509.6089             69.6215        69.6215    125000.0000      -145.1525      -145.1525
ENERGY:   32500         0.0000         0.0000         0.0000         0.0000              0.0000    -23490.9152         0.0000         0.0000      4110.8991         -19380.0161      1596.2180    -23490.9152    -19383.9084      1522.2366            190.6081       190.6081    125000.0000      -148.3653      -148.3653
ENERGY:   33000         0.0000         0.0000         0.0000         0.0000              0.0000    -23377.8438         0.0000         0.0000      3895.7738         -19482.0700      1512.6872    -23377.8438    -19486.9095      1553.7348            210.4657       210.4657    125000.0000       368.5859       368.5859
ENERGY:   33500         0.0000         0.0000         0.0000         0.0000              0.0000    -23525.1170         0.0000         0.0000      3920.5849         -19604.5321      1522.3210    -23525.1170    -19615.8144      1514.5025            310.7393       310.7393    125000.0000       -95.2552       -95.2552
ENERGY:   34000         0.0000         0.0000         0.0000         0.0000              0.0000    -23356.3847         0.0000         0.0000      3729.9467         -19626.4380      1448.2983    -23356.3847    -19630.6187      1489.6607            737.0048       737.0048    125000.0000       -68.3560       -68.3560
ENERGY:   34500         0.0000         0.0000         0.0000         0.0000              0.0000    -23709.1165         0.0000         0.0000      3911.0150         -19798.1015      1518.6052    -23709.1165    -19801.1974      1495.1683            214.4836       214.4836    125000.0000       207.5129       207.5129
ENERGY:   35000         0.0000         0.0000         0.0000         0.0000              0.0000    -23566.2105         0.0000         0.0000      3807.2496         -19758.9609      1478.3141    -23566.2105    -19760.5927      1469.1733             41.5481        41.5481    125000.0000        12.3397        12.3397
ENERGY:   35500         0.0000         0.0000         0.0000         0.0000              0.0000    -23443.6942         0.0000         0.0000      3905.9683         -19537.7259      1516.6456    -23443.6942    -19542.1711      1480.0528            251.9048       251.9048    125000.0000      -205.5770      -205.5770
ENERGY:   36000         0.0000         0.0000         0.0000         0.0000              0.0000    -23058.3971         0.0000         0.0000      3621.9776         -19436.4195      1406.3750    -23058.3971    -19440.4093      1505.7457           -259.6422      -259.6422    125000.0000       156.9177       156.9177
ENERGY:   36500         0.0000         0.0000         0.0000         0.0000              0.0000    -23423.3982         0.0000         0.0000      3713.1260         -19710.2722      1441.7670    -23423.3982    -19707.3188      1497.7435              5.2918         5.2918    125000.0000        -5.3391        -5.3391
ENERGY:   37000         0.0000         0.0000         0.0000         0.0000              0.0000    -23477.3980         0.0000         0.0000      3826.4090         -19650.9890      1485.7535    -23477.3980    -19652.2477      1485.7183            346.6422       346.6422    125000.0000       -12.1971       -12.1971
ENERGY:   37500         0.0000         0.0000         0.0000         0.0000              0.0000    -23450.9687         0.0000         0.0000      3945.5587         -19505.4100      1532.0181    -23450.9687    -19506.0005      1493.5400           -133.8525      -133.8525    125000.0000       -38.4829       -38.4829
ENERGY:   38000         0.0000         0.0000         0.0000         0.0000              0.0000    -23302.9762         0.0000         0.0000      3687.4235         -19615.5527      1431.7870    -23302.9762    -19614.2452      1470.5494           -471.2721      -471.2721    125000.0000      -275.0718      -275.0718
ENERGY:   38500         0.0000         0.0000         0.0000         0.0000              0.0000    -23574.5637         0.0000         0.0000      3835.7386         -19738.8251      1489.3761    -23574.5637    -19740.5702      1487.1989            124.5128       124.5128    125000.0000       110.0493       110.0493
ENERGY:   39000         0.0000         0.0000         0.0000         0.0000              0.0000    -23453.5303         0.0000         0.0000      3808.5076         -19645.0226      1478.8026    -23453.5303    -19642.9048      1500.6592             20.1722        20.1722    125000.0000         5.6949         5.6949
ENERGY:   39500         0.0000         0.0000         0.0000         0.0000              0.0000    -23572.7849         0.0000         0.0000      3910.0393         -19662.7456      1518.2263    -23572.7849    -19662.3500      1500.1638           -951.0813      -951.0813    125000.0000      -278.7334      -278.7334
ENERGY:   40000         0.0000         0.0000         0.0000         0.0000              0.0000    -23618.9194         0.0000         0.0000      3862.1326         -19756.7868      1499.6246    -23618.9194    -19757.2292      1525.1650             93.8178        93.8178    125000.0000       -44.0171       -44.0171
ENERGY:   40500         0.0000         0.0000         0.0000         0.0000              0.0000    -23928.0795         0.0000         0.0000      3917.2969         -20010.7826      1521.0444    -23928.0795    -20009.9207      1493.5042            -91.2325       -91.2325    125000.0000       -98.1785       -98.1785
ENERGY:   41000         0.0000         0.0000         0.0000         0.0000              0.0000    -23744.8304         0.0000         0.0000      3914.3068         -19830.5236      1519.8833    -23744.8304    -19827.4320      1482.9605             56.3140        56.3140    125000.0000       165.7179       165.7179
ENERGY:   41500         0.0000         0.0000         0.0000         0.0000              0.0000    -23647.2352         0.0000         0.0000      3830.3639         -19816.8713      1487.2892    -23647.2352    -19817.0719      1490.7204            571.3001       571.3001    125000.0000      -143.1665      -143.1665
ENERGY:   42000         0.0000         0.0000         0.0000         0.0000              0.0000    -23724.5834         0.0000         0.0000      3915.8917         -19808.6918      1520.4987    -23724.5834    -19802.9599      1487.3717             73.1160        73.1160    125000.0000       310.6354       310.6354
ENERGY:   42500         0.0000         0.0000         0.0000         0.0000              0.0000    -23669.9624         0.0000         0.0000      3736.2104         -19933.7520      1450.7304    -23669.9624    -19934.7654      1498.4179           -571.0757      -571.0757    125000.0000        71.4014        71.4014
ENERGY:   43000         0.0000         0.0000         0.0000         0.0000              0.0000    -23679.5622         0.0000         0.0000      3841.5863         -19837.9759      1491.6467    -23679.5622    -19835.8197      1456.6246            339.6717       339.6717    125000.0000        14.0402        14.0402
ENERGY:   43500         0.0000         0.0000         0.0000         0.0000              0.0000    -23479.4326         0.0000         0.0000      3865.1947         -19614.2379      1500.8136    -23479.4326    -19610.3674      1473.9624            727.3424       727.3424    125000.0000      -208.6568      -208.6568
ENERGY:   44000         0.0000         0.0000         0.0000         0.0000              0.0000    -23460.2572         0.0000         0.0000      3859.9611         -19600.2960      1498.7815    -23460.2572    -19606.0530      1480.4893           -143.3335      -143.3335    125000.0000      -158.1779      -158.1779
ENERGY:   44500         0.0000         0.0000         0.0000         0.0000              0.0000    -23476.7193         0.0000         0.0000      3915.0928         -19561.6265      1520.1885    -23476.7193    -19565.7920      1505.2038            403.5229       403.5229    125000.0000      -287.6045      -287.6045
ENERGY:   45000         0.0000         0.0000         0.0000         0.0000              0.0000    -23648.1803         0.0000         0.0000      3840.3330         -19807.8473      1491.1601    -23648.1803    -19808.9896      1515.3880           -243.8443      -243.8443    125000.0000       314.2722       314.2722
ENERGY:   45500         0.0000         0.0000         0.0000         0.0000              0.0000    -23540.0634         0.0000         0.0000      3818.7219         -19721.3416      1482.7687    -23540.0634    -19725.8576      1484.9809           -472.6396      -472.6396    125000.0000      -341.5725      -341.5725
ENERGY:   46000         0.0000         0.0000         0.0000         0.0000              0.0000    -23279.1380         0.0000         0.0000      3861.7257         -19417.4123      1499.4666    -23279.1380    -19419.4197      1492.3171           -194.8909      -194.8909    125000.0000       -53.7770       -53.7770
ENERGY:   46500         0.0000         0.0000         0.0000         0.0000              0.0000    -23523.1667         0.0000         0.0000      3944.0736         -19579.0930      1531.4415    -23523.1667    -19574.7697      1503.9037            330.7369       330.7369    125000.0000         0.8353         0.8353
ENERGY:   47000         0.0000         0.0000         0.0000         0.0000              0.0000    -23508.2361         0.0000         0.0000      3911.5461         -19596.6901      1518.8114    -23508.2361    -19596.9117      1495.9735           -256.5340      -256.5340    125000.0000        88.4629        88.4629
ENERGY:   47500         0.0000         0.0000         0.0000         0.0000              0.0000    -23484.2744         0.0000         0.0000      3962.4420         -19521.8324      1538.5737    -23484.2744    -19531.4889      1503.0364            173.4834       173.4834    125000.0000       234.4027       234.4027
ENERGY:   48000         0.0000         0.0000         0.0000         0.0000              0.0000    -23506.7571         0.0000         0.0000      3962.6227         -19544.1344      1538.6438    -23506.7571    -19550.8999      1510.1234            421.4778       421.4778    125000.0000       -96.8702       -96.8702
ENERGY:   48500         0.0000         0.0000         0.0000         0.0000              0.0000    -23520.9189         0.0000         0.0000      3710.2828         -19810.6361      1440.6630    -23520.9189    -19812.9321      1484.2819            285.6840       285.6840    125000.0000       337.9080       337.9080
ENERGY:   49000         0.0000         0.0000         0.0000         0.0000              0.0000    -23434.7721         0.0000         0.0000      3846.8497         -19587.9225      1493.6904    -23434.7721    -19591.1588      1456.4664            397.5350       397.5350    125000.0000        20.9375        20.9375
ENERGY:   49500         0.0000         0.0000         0.0000         0.0000              0.0000    -23528.0735         0.0000         0.0000      3785.4495         -19742.6240      1469.8494    -23528.0735    -19740.0759      1479.6420            464.7439       464.7439    125000.0000        83.7413        83.7413
ENERGY:   50000         0.0000         0.0000         0.0000         0.0000              0.0000    -23542.8690         0.0000         0.0000      3727.2136         -19815.6554      1447.2370    -23542.8690    -19821.0119      1477.8269           -128.9341      -128.9341    125000.0000       148.9167       148.9167
ENERGY:   50500         0.0000         0.0000         0.0000         0.0000              0.0000    -23709.4275         0.0000         0.0000      3951.9847         -19757.4428      1534.5132    -23709.4275    -19756.7330      1456.7900              8.6048         8.6048    125000.0000       -90.9419       -90.9419
ENERGY:   51000         0.0000         0.0000         0.0000         0.0000              0.0000    -23317.6832         0.0000         0.0000      3893.9316         -19423.7516      1511.9719    -23317.6832    -19415.5949      1496.9127             16.9157        16.9157    125000.0000       192.0783       192.0783
ENERGY:   51500         0.0000         0.0000         0.0000         0.0000              0.0000    -23390.9360         0.0000         0.0000      3872.1802         -19518.7559      1503.5260    -23390.9360    -19516.5995      1496.0547            -86.9504       -86.9504    125000.0000       -15.7222       -15.7222
ENERGY:   52000         0.0000         0.0000         0.0000         0.0000              0.0000    -23210.1891         0.0000         0.0000      3833.4625         -19376.7266      1488.4923    -23210.1891    -19380.0507      1522.5556            -92.0436       -92.0436    125000.0000        91.9396        91.9396
ENERGY:   52500         0.0000         0.0000         0.0000         0.0000              0.0000    -23154.4479         0.0000         0.0000      3710.7330         -19443.7149      1440.8378    -23154.4479    -19443.9022      1517.5502            338.5921       338.5921    125000.0000       -30.5219       -30.5219
ENERGY:   53000         0.0000         0.0000         0.0000         0.0000              0.0000    -23188.1987         0.0000         0.0000      3781.9482         -19406.2504      1468.4899    -23188.1987    -19398.6931      1498.6623           -584.2091      -584.2091    125000.0000        25.8141        25.8141
ENERGY:   53500         0.0000         0.0000         0.0000         0.0000              0.0000    -23478.0166         0.0000         0.0000      3869.5131         -19608.5035      1502.4904    -23478.0166    -19597.0387      1482.0514            -79.0464       -79.0464    125000.0000      -241.1025      -241.1025
ENERGY:   54000         0.0000         0.0000         0.0000         0.0000              0.0000    -23717.9627         0.0000         0.0000      3919.7340         -19798.2287      1521.9906    -23717.9627    -19800.3655      1483.7459            126.5466       126.5466    125000.0000       172.0738       172.0738
ENERGY:   54500         0.0000         0.0000         0.0000         0.0000              0.0000    -23683.7503         0.0000         0.0000      3877.4013         -19806.3490      1505.5533    -23683.7503    -19811.3020      1501.0770           -632.3116      -632.3116    125000.0000       151.0357       151.0357
ENERGY:   55000         0.0000         0.0000         0.0000         0.0000              0.0000    -23441.6632         0.0000         0.0000      3906.9624         -19534.7008      1517.0316    -23441.6632    -19529.5671      1522.2329            320.4954       320.4954    125000.0000        89.0756        89.0756
ENERGY:   55500         0.0000         0.0000         0.0000         0.0000              0.0000    -23413.4236         0.0000         0.0000      3898.8863         -19514.5374      1513.8957    -23413.4236    -19518.8763      1541.8937             53.4786        53.4786    125000.0000         5.2319         5.2319
ENERGY:   56000         0.0000         0.0000         0.0000         0.0000              0.0000    -23491.4164         0.0000         0.0000      3825.4661         -19665.9503      1485.3874    -23491.4164    -19660.3989      1501.8226            449.4053       449.4053    125000.0000        23.0842        23.0842
ENERGY:   56500         0.0000         0.0000         0.0000         0.0000              0.0000    -23361.1327         0.0000         0.0000      3804.3697         -19556.7630      1477.1959    -23361.1327    -19566.7854      1540.8245           -746.9641      -746.9641    125000.0000       159.5574       159.5574
ENERGY:   57000         0.0000         0.0000         0.0000         0.0000              0.0000    -23633.3524         0.0000         0.0000      3827.7566         -19805.5958      1486.2768    -23633.3524    -19802.2187      1473.1753             59.9719        59.9719    125000.0000      -383.4915      -383.4915
