# step Etot Epot T p 
239000 -19221.3323 -23214.3543 1550.4476 126.3162 
239500 -19312.2749 -23188.0804 1504.9337 -260.3835 
240000 -19408.6278 -23124.9586 1443.0114 -253.8199 
240500 -19491.3159 -23345.8481 1496.6735 -876.2653 
241000 -19895.9762 -23671.045 1465.8187 103.811 
241500 -19712.265 -23422.8416 1440.7771 -312.5757 
242000 -19303.2491 -23203.9048 1514.5827 578.4515 
242500 -19536.9174 -23372.2383 1489.2139 -209.4956 
243000 -19526.4914 -23457.8912 1526.5203 671.6497 
243500 -19646.7872 -23480.6466 1488.6465 -150.1141 
244000 -19652.1577 -23561.6432 1518.0113 128.3232 
244500 -19931.6881 -23677.3076 1454.3838 125.2903 
245000 -20046.596 -23770.4177 1445.92 -883.2083 
245500 -19800.9411 -23803.4937 1554.1482 361.5439 
246000 -19698.1981 -23443.1817 1454.137 265.1625 
246500 -19614.7882 -23223.714 1401.3072 -363.7563 
247000 -19525.7301 -23467.1143 1530.3972 121.226 
247500 -19103.4049 -23078.8642 1543.6282 -124.8667 
248000 -19328.9933 -23222.1184 1511.6587 236.0955 
248500 -19425.5108 -23346.9427 1522.6499 -301.6179 
249000 -19416.2077 -23400.4279 1547.03 31.8146 
249500 -19705.3584 -23568.5694 1500.0434 410.4774 
250000 -19591.5557 -23479.3294 1509.5808 -464.1803 
250500 -19520.2983 -23538.2468 1560.1263 52.2671 
251000 -19433.5522 -23352.1152 1521.5359 -722.8887 
251500 -19684.2842 -23448.568 1461.631 -800.5774 
252000 -19619.6603 -23411.1584 1472.198 -429.0814 
252500 -19566.236 -23518.1427 1534.483 198.1451 
253000 -19692.9303 -23406.5385 1441.9542 -282.7217 
253500 -19607.3638 -23576.541 1541.1889 281.7192 
254000 -19901.7971 -23782.4183 1506.8036 65.4693 
254500 -19940.7156 -23734.1395 1472.9458 -374.2829 
255000 -19576.4404 -23530.7715 1535.4243 912.8221 
255500 -19490.7299 -23449.7053 1537.2277 272.1132 
256000 -19810.2281 -23733.8006 1523.4811 -350.8087 
256500 -19873.3243 -23475.8668 1398.8286 244.3557 
257000 -19777.7615 -23616.0673 1490.3729 255.995 
257500 -19683.9176 -23549.3634 1500.9111 489.1985 
258000 -19630.6309 -23521.7356 1510.8742 -50.4885 
258500 -19602.0481 -23402.5235 1475.6838 528.8581 
259000 -19505.4119 -23433.4322 1525.2081 -91.3733 
259500 -19732.9622 -23743.2287 1557.1435 -375.4064 
260000 -19598.0736 -23587.4763 1549.0422 -117.8445 
260500 -19556.9024 -23464.0437 1517.1011 -217.5244 
261000 -19278.3698 -23258.3891 1545.3988 540.01 
261500 -19263.478 -23241.9669 1544.8045 -24.3145 
262000 -19032.37 -23005.6408 1542.7784 504.0112 
262500 -19188.9531 -23172.8503 1546.9045 -455.1788 
263000 -19342.154 -23338.8655 1551.8802 -310.3703 
263500 -19413.1861 -23404.9752 1549.9689 755.5022 
264000 -19405.7244 -23353.7033 1532.9578 -237.422 
264500 -19435.7923 -23567.3681 1604.2465 -229.7478 
265000 -19634.4855 -23449.2453 1481.2303 -84.986 
265500 -19581.823 -23436.8214 1496.8545 398.9018 
266000 -19470.2119 -23245.5606 1465.9274 96.5456 
266500 -19641.3284 -23443.7991 1476.4586 -192.4939 
267000 -19255.5132 -23342.64 1586.9874 27.0031 
267500 -19393.9929 -23367.838 1543.0014 -434.538 
268000 -19463.1378 -23388.9582 1524.3539 251.3381 
268500 -19445.8645 -23336.7218 1510.7781 -645.389 
269000 -19552.3364 -23346.4384 1473.2091 162.9707 
269500 -19657.7162 -23500.2417 1492.0114 387.7849 
270000 -19520.2717 -23372.6791 1495.8484 18.6967 
270500 -19619.8529 -23445.9917 1485.6487 309.0523 
271000 -19541.005 -23268.9245 1447.5111 -604.4977 
271500 -19623.9738 -23459.1479 1489.157 232.4435 
272000 -19458.4195 -23296.1129 1490.1352 144.9546 
272500 -19659.4688 -23514.6544 1496.9272 -639.5526 
273000 -19895.2349 -23548.0407 1418.3453 555.0924 
273500 -19511.159 -23214.8017 1438.0847 735.3642 
274000 -19387.7372 -23399.7017 1557.8028 147.8685 
274500 -19338.6002 -23111.2292 1464.8713 91.078 
275000 -19158.5779 -23165.5458 1555.8626 -2.377 
275500 -19399.8845 -23233.7433 1488.6462 112.5569 
276000 -19380.5503 -23220.209 1490.8983 471.3157 
276500 -19433.3626 -23483.483 1572.6183 -751.7267 
277000 -19167.8211 -23075.4526 1517.2914 -71.3565 
277500 -19120.7065 -23144.4347 1562.3705 -520.9062 
278000 -19308.2426 -23344.8047 1567.3537 -181.0704 
278500 -19410.3309 -23487.8346 1583.2509 -492.5568 
279000 -19547.6118 -23408.4762 1499.1322 340.7181 
279500 -19683.9471 -23545.884 1499.5487 -371.7761 
280000 -19323.5661 -23316.0354 1550.233 -457.3116 
280500 -19236.6402 -23069.7946 1488.3727 377.3668 
281000 -19234.0052 -23147.5939 1519.6045 -124.0432 
281500 -19678.5625 -23579.1893 1514.5715 725.6424 
282000 -19783.1277 -23653.2396 1502.7229 574.7351 
282500 -19722.9878 -23514.8792 1472.3507 -744.8765 
283000 -19675.3766 -23529.8961 1496.6685 20.207 
283500 -19559.501 -23435.3746 1504.9601 -270.632 
284000 -19687.6667 -23477.1857 1471.4295 107.272 
284500 -19594.1795 -23629.2693 1566.7821 79.3526 
285000 -19689.9805 -23600.5057 1518.415 -395.8874 
285500 -19590.7435 -23461.8305 1503.1015 12.81 
286000 -19558.4565 -23388.6355 1487.2174 233.0149 
286500 -19485.5512 -23414.5376 1525.5833 -610.1987 
287000 -19381.7409 -23440.1629 1575.8417 -439.5362 
287500 -19389.4016 -23431.1797 1569.379 82.6997 
288000 -19491.8886 -23307.063 1481.3913 -105.6932 
288500 -19460.627 -23422.1138 1538.2028 -50.1115 
289000 -19467.3961 -23474.449 1555.8956 187.9547 
289500 -19588.4146 -23297.5705 1440.2254 -368.4354 
290000 -19456.7629 -23460.1807 1554.4842 -36.3585 
290500 -19728.0873 -23573.4993 1493.1322 30.6564 
291000 -19795.049 -23587.8614 1472.7084 -392.0025 
291500 -19641.3834 -23575.6688 1527.6408 396.7723 
292000 -19526.464 -23359.9652 1488.5074 -231.2112 
292500 -19639.4861 -23457.9809 1482.6806 -328.2727 
293000 -19526.78 -23477.7702 1534.1271 101.7748 
293500 -19782.4975 -23533.8271 1456.601 262.2821 
294000 -19693.0034 -23458.1363 1461.9607 -294.9774 
294500 -19625.5935 -23668.549 1569.8362 173.3337 
295000 -19563.3448 -23448.6011 1508.6033 276.904 
295500 -19663.4938 -23430.5432 1462.7048 -357.2397 
296000 -19945.9068 -23760.2781 1481.0794 -401.0187 
296500 -19976.5544 -23737.7378 1460.4272 -84.4588 
297000 -19841.8774 -23484.5914 1414.4267 107.2725 
297500 -19761.4821 -23610.2205 1494.4238 -646.9252 
298000 -19784.0972 -23690.8268 1516.9412 226.2129 
298500 -19755.8119 -23550.0549 1473.2639 142.0889 
299000 -19736.5647 -23503.0544 1462.4875 221.601 
299500 -19646.0064 -23417.2864 1464.3476 -51.282 
300000 -19484.0611 -23379.4842 1512.551 -173.5613 
300500 -19483.6179 -23474.8842 1549.7659 3.5884 
301000 -19658.7039 -23403.0222 1453.8786 -244.6299 
301500 -19385.5015 -23215.184 1487.0246 -567.2754 
302000 -19502.3294 -23533.2221 1565.1524 487.1241 
302500 -19835.9511 -23612.1009 1466.2384 176.4623 
303000 -19829.852 -23589.2729 1459.7428 -172.5655 
303500 -19746.3293 -23646.5505 1514.414 -26.0226 
304000 -19644.5451 -23368.5498 1445.9911 101.0637 
304500 -19741.7327 -23513.6941 1464.6121 381.5652 
305000 -19538.5219 -23622.6011 1585.8041 261.1144 
305500 -19885.1986 -23628.3841 1453.4387 -562.1733 
306000 -19843.2938 -23691.437 1494.1927 -117.1954 
306500 -19833.6212 -23628.7334 1473.6013 879.8723 
307000 -19732.3956 -23427.6938 1434.8446 -107.9924 
307500 -19682.9246 -23540.2947 1497.7754 141.4028 
308000 -19647.2341 -23422.319 1465.8249 -188.6421 
308500 -19486.7779 -23316.4427 1487.0178 -9.1427 
309000 -19401.0582 -23206.9885 1477.8019 -192.1092 
309500 -19483.6349 -23337.7707 1496.5196 153.7376 
310000 -19213.8345 -23074.5653 1499.0803 -16.9695 
310500 -19268.1805 -23249.3964 1545.8634 538.1567 
311000 -19345.6073 -23187.3207 1491.6961 784.3681 
311500 -19604.8037 -23336.2338 1448.8743 203.6481 
312000 -19643.2087 -23411.9672 1463.3685 123.9503 
312500 -19578.1928 -23430.0883 1495.6497 -664.474 
313000 -19532.6255 -23488.4194 1535.9923 -729.8077 
313500 -19574.9137 -23399.1318 1484.9028 246.0114 
314000 -19564.6261 -23400.689 1489.502 367.9023 
314500 -19794.1164 -23600.8951 1478.1313 327.0582 
315000 -19735.5653 -23389.1583 1418.651 -66.5989 
315500 -19877.0285 -23533.3255 1419.7009 -295.1616 
316000 -19968.4036 -23698.6095 1448.3989 -32.2072 
316500 -19597.9305 -23415.5778 1482.3515 -306.0824 
317000 -19655.9247 -23499.9487 1492.5933 -39.6365 
317500 -19705.3318 -23566.4047 1499.2132 167.4 
318000 -19716.8013 -23587.8264 1503.0775 -39.9114 
318500 -19865.1215 -23537.5946 1425.9819 -192.2454 
319000 -19767.6354 -23695.594 1525.1842 517.0159 
319500 -19613.8722 -23255.6752 1414.073 308.5151 
320000 -19852.0768 -23735.2043 1507.7767 -501.5912 
320500 -19939.0881 -23722.2456 1468.9595 -494.8873 
321000 -19705.4664 -23529.0497 1484.6564 652.3771 
321500 -19720.7085 -23578.5233 1497.9481 988.119 
322000 -19570.4207 -23285.4219 1442.4951 442.1928 
322500 -19727.3729 -23485.8443 1459.3741 357.1934 
323000 -19565.3652 -23314.0998 1455.5934 -0.7305 
323500 -19644.75 -23661.3074 1559.5862 104.5004 
324000 -19692.0647 -23659.5183 1540.5197 -469.6355 
324500 -19676.1885 -23645.2583 1541.1472 567.7443 
325000 -19675.2707 -23476.5819 1476.0083 -751.9705 
325500 -19991.7204 -23844.3187 1495.9226 177.09 
326000 -19672.1224 -23561.216 1510.0933 736.5008 
326500 -19834.3782 -23554.3904 1444.4408 78.0423 
327000 -19953.4265 -23770.8299 1482.2568 -682.1745 
327500 -19827.0072 -23607.838 1468.056 255.1892 
328000 -19685.0728 -23565.8369 1506.8591 -301.7167 
328500 -19888.0621 -23694.6442 1478.055 637.9344 
329000 -19913.7214 -23681.8325 1463.1171 93.1199 
329500 -19789.8366 -23774.4457 1547.1809 223.8301 
330000 -20053.0271 -23678.0532 1407.5587 -339.958 
330500 -19741.5912 -23499.4855 1459.15 433.1662 
331000 -19792.6822 -23479.6658 1431.6162 -50.4572 
331500 -19636.4026 -23522.4943 1508.9277 -7.0496 
332000 -19489.9124 -23382.1151 1511.3005 -241.8089 
332500 -19448.0618 -23547.039 1591.5888 232.7521 
333000 -19772.7877 -23524.0165 1456.5619 -314.6479 
333500 -19953.9941 -23710.2578 1458.5169 -729.0509 
334000 -19919.2631 -23895.7832 1544.0401 618.0613 
334500 -19860.2595 -23812.2388 1534.5111 -922.2746 
335000 -19682.6305 -23481.4987 1475.0598 -270.9016 
335500 -19551.5315 -23427.6769 1505.0657 -375.6854 
336000 -19614.1587 -23541.6793 1525.0141 112.4885 
336500 -19553.8514 -23354.3608 1475.697 -578.4932 
337000 -19571.596 -23544.4388 1542.6122 268.6402 
337500 -19772.6517 -23472.8781 1436.7582 555.4746 
338000 -19752.7207 -23359.5932 1400.5099 -486.5917 
338500 -19455.7872 -23350.6465 1512.3321 602.1835 
339000 -19919.4318 -23660.7612 1452.718 -589.3155 
339500 -19661.5006 -23604.2563 1530.9297 -24.3361 
340000 -19615.927 -23473.7744 1497.9608 -381.4142 
340500 -19481.0854 -23436.5101 1535.849 135.7628 
341000 -19496.816 -23434.4083 1528.9248 198.5033 
341500 -19542.4309 -23281.0684 1451.6728 667.7343 
342000 -19655.7293 -23590.8799 1527.9767 1023.2227 
342500 -19472.8255 -23359.7965 1509.2691 -415.6779 
343000 -19523.7656 -23463.625 1529.8052 -97.3997 
343500 -19734.864 -23534.6564 1475.4186 -276.4657 
344000 -19576.2787 -23226.7635 1417.4441 436.5119 
344500 -19647.2171 -23217.2414 1386.2021 -180.0833 
345000 -19541.9889 -23498.8583 1536.4099 505.1013 
345500 -19588.9032 -23382.4478 1472.9927 -278.3227 
346000 -19277.2169 -23165.7143 1509.8618 -756.8671 
346500 -19278.8796 -23210.1048 1526.4525 -248.0874 
347000 -19024.8382 -22850.1676 1485.3343 -27.3558 
347500 -19179.6198 -23116.8687 1528.7915 -278.7437 
348000 -19285.3992 -23114.7104 1486.8805 -429.4553 
348500 -19526.2133 -23217.2762 1433.2001 -435.4729 
349000 -19600.2858 -23534.021 1527.4272 -406.3864 
349500 -19479.9489 -23290.8738 1479.7412 -392.1452 
350000 -19327.6787 -23292.7932 1539.6114 -390.1856 
350500 -19529.1038 -23370.5198 1491.5806 273.7667 
351000 -19335.4897 -23239.3959 1515.8449 241.9583 
351500 -19370.4515 -23267.2605 1513.0891 -29.777 
352000 -19502.9386 -23307.6008 1477.3095 586.3823 
352500 -19678.6998 -23509.0906 1487.2996 -281.6725 
353000 -19601.6572 -23446.7601 1493.0122 1112.5784 
353500 -19692.2461 -23428.6179 1450.7931 -315.9734 
354000 -19347.3557 -23222.9574 1504.8545 -368.7941 
354500 -19228.8046 -23133.3918 1516.1093 -335.7863 
355000 -19491.05 -23404.087 1519.3903 474.9334 
355500 -19683.4721 -23514.3341 1487.4826 -31.125 
356000 -19861.625 -23437.7974 1388.5893 -641.1046 
356500 -19731.3515 -23645.2701 1519.7326 -39.9963 
357000 -19514.8772 -23368.8759 1496.4663 11.5978 
357500 -19156.0236 -22937.2622 1468.2144 -243.4082 
358000 -19119.2136 -23214.3991 1590.1166 -123.5895 
358500 -19117.9553 -23051.3471 1527.2938 -31.9307 
359000 -19662.3038 -23599.5054 1528.7732 -946.9829 
359500 -19756.2168 -23463.1886 1439.3774 -247.8128 
360000 -19852.9334 -23662.5262 1479.224 -185.1599 
360500 -19641.4706 -23481.9171 1491.2041 548.2276 
361000 -19723.9418 -23539.258 1481.4463 -338.39 
361500 -19816.9898 -23789.2725 1542.3948 -276.5119 
362000 -19761.4151 -23555.2926 1473.1219 283.1569 
362500 -19785.8301 -23596.2065 1479.5283 -20.3022 
363000 -19680.6681 -23544.2916 1500.2035 104.0427 
363500 -19669.8453 -23471.0863 1475.9811 345.6437 
364000 -19753.3832 -23403.5939 1417.3377 466.1809 
364500 -19449.7719 -23369.0911 1521.8296 17.2921 
365000 -19504.77 -23190.5654 1431.1548 -263.1803 
365500 -19390.8905 -23310.5826 1521.9744 256.1381 
366000 -19558.2796 -23362.199 1477.0211 -463.1805 
366500 -19433.6203 -23246.6078 1480.5421 -265.6211 
367000 -19712.1297 -23683.0516 1541.8664 -35.0586 
367500 -19560.472 -23193.0678 1410.498 -159.6264 
368000 -19726.879 -23525.157 1474.8306 270.3431 
368500 -19355.9416 -23212.7843 1497.5706 79.7414 
369000 -19234.462 -23221.7516 1548.2218 -387.2122 
369500 -19394.2457 -23245.3822 1495.355 230.1818 
370000 -19520.705 -23246.5123 1446.691 -502.3586 
370500 -19582.5449 -23372.103 1471.4447 -494.3977 
371000 -19473.3467 -23381.9141 1517.6548 -79.3741 
371500 -19639.2442 -23525.5746 1509.0204 -32.3997 
372000 -19641.1723 -23569.2139 1525.2164 53.7247 
372500 -19388.5595 -23345.4425 1536.4152 367.6512 
373000 -19446.2093 -23541.4153 1590.1246 373.0751 
373500 -19543.0027 -23513.5003 1541.7016 -289.2207 
374000 -19589.2221 -23338.9233 1455.9687 -672.9247 
374500 -19727.7095 -23504.146 1466.3498 -371.1364 
375000 -19615.2813 -23404.4125 1471.279 393.5125 
375500 -19670.7246 -23576.6223 1516.6182 -529.6738 
376000 -19721.6127 -23594.9035 1503.9573 294.4691 
376500 -19380.4594 -23191.9355 1479.9552 -71.2941 
377000 -19455.8776 -23393.0971 1528.7801 -187.8559 
377500 -19281.1509 -23089.8119 1478.8622 294.855 
378000 -19589.4628 -23392.2935 1476.5983 -61.0093 
378500 -19780.1804 -23646.7349 1501.3416 215.8818 
379000 -19855.0173 -23707.406 1495.8412 415.1613 
379500 -20077.0754 -23770.2268 1434.011 -472.7517 
380000 -19853.569 -23570.8321 1443.3733 -43.1721 
380500 -19875.2674 -23758.2691 1507.7279 105.8053 
381000 -19472.6457 -23405.503 1527.0863 571.6332 
381500 -19694.8488 -23428.774 1449.8431 231.7165 
382000 -19484.2243 -23306.2078 1484.0352 -120.8092 
382500 -19677.2611 -23512.1371 1489.0412 53.0819 
383000 -19682.0518 -23497.3892 1481.4545 -30.4547 
383500 -19647.7391 -23519.6899 1503.437 482.9196 
384000 -19424.0567 -23422.7837 1552.6628 356.5967 
384500 -19372.8214 -23078.8281 1439.0026 -526.921 
385000 -19368.0485 -23371.0008 1554.3034 -104.4863 
385500 -19458.6844 -23539.4282 1584.509 642.6875 
386000 -19483.8167 -23249.1251 1462.0288 -417.0089 
386500 -19431.4771 -23372.7092 1530.3381 326.4443 
387000 -19234.0614 -23271.1793 1567.5696 170.3775 
387500 -19391.4916 -23195.9067 1477.2135 -109.8592 
388000 -19566.5711 -23661.332 1589.9517 -459.9884 
388500 -19735.5432 -23588.7562 1496.1612 -231.3466 
389000 -19758.2683 -23357.1428 1397.4043 -342.4761 
389500 -19735.6916 -23668.8764 1527.2134 -344.4673 
390000 -19720.4896 -23554.0018 1488.5116 -40.4313 
390500 -19772.8845 -23512.1927 1451.9332 -174.5933 
391000 -19637.4335 -23547.4572 1518.2202 175.0548 
391500 -19354.5924 -23430.8926 1582.7836 -225.8318 
392000 -19496.3432 -23379.2437 1507.6886 -239.9833 
392500 -19495.9036 -23365.3372 1502.4595 755.1308 
393000 -19705.2002 -23477.4444 1464.7219 -248.57 
393500 -19464.1181 -23310.085 1493.3477 90.7486 
394000 -19317.6648 -23185.3597 1501.7844 210.0042 
394500 -19223.4704 -23007.8002 1469.4147 389.9438 
395000 -19330.4579 -23141.7956 1479.9015 654.8709 
395500 -19373.5685 -23189.1047 1481.5317 -13.014 
396000 -19475.2601 -23228.6208 1457.3897 72.6218 
396500 -19752.2286 -23580.7011 1486.5548 450.9786 
397000 -19831.02 -23700.6036 1502.5178 45.5159 
397500 -19918.0773 -23476.8536 1381.8347 139.4214 
398000 -19954.377 -23634.3793 1428.9054 74.3533 
398500 -19573.7237 -23475.9634 1515.1978 -112.7595 
399000 -19856.7875 -23694.864 1490.2839 -35.8519 
399500 -19992.3772 -23768.7577 1466.328 162.2974 
400000 -20039.4352 -23809.7347 1463.9668 758.6852 
400500 -19839.7016 -23667.4634 1486.2788 -115.264 
401000 -19726.8424 -23487.2172 1460.1132 565.72 
401500 -19922.3337 -23749.9157 1486.209 554.9495 
402000 -19849.2645 -23872.3438 1562.1185 323.7224 
402500 -19851.5905 -23657.0184 1477.6068 107.7196 
403000 -19865.6336 -23591.7718 1446.8195 272.2424 
403500 -19778.318 -23563.4118 1469.7113 192.0191 
404000 -19629.486 -23606.9685 1544.4138 170.836 
404500 -19609.7518 -23500.5066 1510.7383 -300.3876 
405000 -19424.1262 -23355.0232 1526.3251 -4.9563 
405500 -19804.1269 -23497.509 1434.1006 535.0039 
406000 -19457.1528 -23476.9978 1560.8627 -45.1496 
406500 -19635.8978 -23462.1468 1485.6914 645.7392 
407000 -19858.5739 -23639.6035 1468.1332 -435.59 
407500 -19828.821 -23859.0157 1564.8813 705.1213 
408000 -19572.4615 -23339.207 1462.5868 -45.1297 
408500 -19583.2254 -23393.0864 1479.3281 172.3852 
409000 -19740.8395 -23545.054 1477.1356 106.1245 
409500 -20091.6872 -23954.7808 1499.9978 -131.1719 
410000 -19847.5201 -23771.6711 1523.7057 265.8975 
410500 -19984.269 -23647.4571 1422.3766 230.9547 
411000 -20061.4158 -23696.8557 1411.6023 -109.5196 
411500 -19859.0168 -23605.6025 1454.759 363.6895 
412000 -19927.4521 -23653.4455 1446.7632 12.4072 
412500 -19509.6274 -23511.9909 1554.0748 76.9771 
413000 -19644.9391 -23576.6898 1526.6566 148.0195 
413500 -19896.9081 -23858.6152 1538.2883 237.0931 
414000 -19902.994 -23750.2877 1493.8629 332.0267 
414500 -19686.7243 -23631.3444 1531.6537 617.6026 
415000 -19886.9369 -23649.4013 1460.9246 -213.8015 
415500 -19515.2761 -23500.467 1547.4069 -346.9072 
416000 -19709.704 -23565.0477 1496.9886 827.5565 
416500 -19846.2652 -23563.5615 1443.3863 272.7232 
417000 -19781.9495 -23662.8651 1506.9179 16.6058 
417500 -19491.1852 -23448.4328 1536.5568 423.8237 
418000 -19793.1806 -23751.9765 1537.158 -94.1605 
418500 -19567.2357 -23584.8132 1559.9822 260.197 
419000 -19520.1051 -23398.5529 1505.9597 -105.9367 
419500 -19221.8363 -23306.4356 1586.0061 139.5413 
420000 -19698.8079 -23508.0412 1479.0844 204.0381 
420500 -19593.6591 -23451.0422 1497.7805 49.5844 
421000 -19570.3788 -23388.3011 1482.4582 -521.9618 
421500 -19682.1708 -23336.239 1418.8355 -39.0632 
422000 -19502.0172 -23368.5265 1501.3241 -337.8666 
422500 -19663.9716 -23647.5676 1546.7876 282.1494 
423000 -19586.9963 -23447.8391 1499.1238 -516.8903 
423500 -19516.8844 -23430.0927 1519.4568 305.6473 
424000 -19391.9283 -23338.3714 1532.3615 -493.5307 
424500 -19359.3076 -23378.9801 1560.7957 5.4799 
425000 -19667.8843 -23451.6272 1469.1867 -104.8732 
425500 -19553.6961 -23488.5898 1527.877 268.9812 
426000 -19875.3483 -23697.391 1484.0582 -335.8379 
426500 -19831.7362 -23602.7461 1464.2427 -49.816 
427000 -19739.796 -23474.5022 1450.1463 -294.3429 
427500 -19851.3727 -23678.934 1486.201 -126.3102 
428000 -19879.8596 -23819.6057 1529.7611 316.3521 
428500 -19553.0821 -23542.1553 1548.9143 274.4632 
429000 -19775.8665 -23631.5114 1497.1055 -844.8564 
429500 -19815.3906 -23691.0256 1504.8675 820.5163 
430000 -19860.0445 -23597.6126 1451.2576 -8.6857 
430500 -20000.9215 -23664.0623 1422.3583 391.0051 
431000 -19683.7764 -23457.3587 1465.2415 -163.2523 
431500 -19623.5118 -23319.8057 1435.2313 -152.1994 
432000 -19681.1674 -23395.6381 1442.2891 -247.1046 
432500 -19774.9361 -23480.0978 1438.6745 1110.486 
433000 -19359.8227 -23266.7396 1517.0139 -569.666 
433500 -19390.3821 -23408.1991 1560.0752 291.6341 
434000 -19630.6226 -23305.7419 1427.0094 -621.131 
434500 -19547.9221 -23288.3623 1452.3728 216.6253 
435000 -19687.2544 -23401.6976 1442.2784 574.98 
435500 -19698.4347 -23673.7238 1543.5621 20.4007 
436000 -19496.6045 -23409.1437 1519.197 161.5101 
436500 -19653.2241 -23507.7087 1496.655 -296.4738 
437000 -19623.5917 -23331.4303 1439.7139 152.9217 
437500 -19693.6276 -23431.8256 1451.5022 201.978 
438000 -19786.812 -23553.4877 1462.5597 -140.3436 
438500 -19943.6658 -23711.6077 1463.0514 108.9778 
439000 -19825.4916 -23790.1191 1539.4223 290.7654 
439500 -19693.444 -23410.4967 1443.2917 -54.5124 
440000 -19509.571 -23452.0201 1530.8107 557.6684 
440500 -19148.514 -22987.6306 1490.6878 -641.0968 
441000 -19389.5194 -23123.7651 1449.9675 -83.076 
441500 -19511.9169 -23198.1524 1431.3257 -229.3123 
442000 -19469.8757 -23461.7069 1549.9852 46.0443 
442500 -19679.6227 -23400.7335 1444.8674 838.3334 
443000 -19525.388 -23440.3675 1520.1445 -39.5209 
443500 -19855.4174 -23624.0823 1463.3321 -406.7962 
444000 -19723.7438 -23536.5074 1480.4552 290.8325 
444500 -19962.7002 -23637.7487 1426.9819 338.1494 
445000 -19719.9453 -23434.3761 1442.2736 125.3234 
445500 -19735.8247 -23647.6981 1518.9385 -829.2466 
446000 -19805.5464 -23639.2157 1488.5727 -309.6314 
446500 -19794.8146 -23417.0159 1406.4619 494.1481 
447000 -19634.2606 -23405.6416 1464.3868 545.3812 
447500 -19674.4064 -23405.3714 1448.6937 -708.1773 
448000 -19630.7722 -23393.8027 1461.1444 -543.976 
448500 -19470.9085 -23230.8572 1459.9477 405.0521 
449000 -19259.1268 -23273.26 1558.6448 6.9615 
449500 -19390.1571 -23291.7281 1514.9381 -447.4333 
450000 -19161.1362 -23132.074 1541.8725 -307.2797 
450500 -19450.1893 -23310.5796 1498.9481 -43.8217 
451000 -19388.6602 -23269.1965 1506.7706 435.2555 
451500 -19648.0854 -23538.3017 1510.5293 -435.5291 
452000 -19507.7615 -23356.2859 1494.3407 545.2858 
452500 -19360.9021 -23080.8539 1444.4173 -246.9911 
453000 -19532.1905 -23297.4726 1462.0187 -237.4763 
453500 -19677.9861 -23414.2877 1450.7658 242.5547 
454000 -19439.3932 -23350.4354 1518.6157 -446.9786 
454500 -19588.425 -23388.3973 1475.4884 661.3515 
455000 -19244.0474 -23054.89 1479.7093 -409.7855 
455500 -19287.5756 -23127.7569 1491.1012 91.8459 
456000 -19042.8322 -23069.9096 1563.6709 -203.3883 
456500 -19219.1198 -23073.2183 1496.5051 282.2143 
457000 -19348.2693 -23206.949 1498.2839 590.8212 
457500 -19359.8016 -23070.3336 1440.7597 -491.5257 
458000 -19264.3293 -23037.644 1465.1376 371.4588 
458500 -19467.1425 -23393.7385 1524.6551 -79.8628 
459000 -19268.976 -23131.6502 1499.8349 -99.4166 
459500 -19519.8571 -23355.1683 1489.2102 337.7711 
460000 -19321.1246 -23262.89 1530.5452 1118.4611 
460500 -19399.9428 -23330.6278 1526.2428 -692.808 
461000 -19324.3307 -23383.6981 1576.2088 415.2251 
461500 -19508.5929 -23280.3037 1464.5148 -314.4848 
462000 -19858.2358 -23668.7258 1479.5724 387.4727 
462500 -19866.2191 -23536.5454 1425.1483 -272.1864 
463000 -19849.3438 -23651.7468 1476.4323 -625.152 
463500 -19632.7469 -23432.0609 1475.2328 541.5056 
464000 -19528.052 -23346.3956 1482.6218 324.0009 
464500 -19613.7367 -23447.5702 1488.6364 -730.6219 
465000 -19602.5595 -23394.3872 1472.326 629.8019 
465500 -19676.1112 -23497.4604 1483.7889 98.8005 
466000 -19662.2645 -23448.7243 1470.2417 -668.2162 
466500 -19575.7599 -23527.5574 1534.4405 624.7418 
467000 -19382.8025 -23312.4388 1525.8356 -315.6004 
467500 -19484.6648 -23271.0423 1470.2097 -261.693 
468000 -19545.689 -23585.9893 1568.8053 -463.3452 
468500 -19457.2428 -23305.3928 1494.1953 -798.3245 
469000 -19551.013 -23585.1407 1566.4085 -63.2794 
469500 -19701.9745 -23503.0304 1475.9092 -138.3572 
470000 -19697.5479 -23521.08 1484.6365 505.6331 
470500 -19406.4475 -23318.3428 1518.947 -433.5055 
471000 -19778.5315 -23427.6659 1416.9197 765.853 
471500 -19769.6086 -23515.1915 1454.3697 104.3413 
472000 -19690.9186 -23588.7852 1513.4997 -467.0496 
472500 -19752.9342 -23548.2553 1473.6824 -117.4613 
473000 -19466.632 -23362.2737 1512.6359 -147.5203 
473500 -19551.3105 -23410.9677 1498.6635 -32.0564 
474000 -19612.6186 -23294.5992 1429.6736 447.7525 
474500 -19629.0087 -23554.1966 1524.1083 -79.405 
475000 -19548.1288 -23399.5296 1495.4576 -188.7681 
475500 -19387.1079 -23344.6753 1536.6809 574.8345 
476000 -19586.3708 -23439.6586 1496.1903 -61.2315 
476500 -19763.7193 -23513.7066 1456.0798 -490.613 
477000 -19780.1434 -23754.0866 1543.0395 -59.0862 
477500 -19799.072 -23538.0234 1451.7947 -148.1483 
478000 -19788.2215 -23548.5167 1460.0823 90.0317 
478500 -19588.6902 -23446.7076 1498.0268 -257.1047 
