# step Etot Epot T p 
52500 -29564.8138 -30312.5623 290.3427 27.5366 
53000 -29541.698 -30337.6512 309.0601 103.0134 
53500 -29561.4915 -30350.2764 306.2767 426.6696 
54000 -29542.404 -30316.8523 300.71 -150.398 
54500 -29542.7292 -30343.7115 311.0128 132.3892 
55000 -29556.5385 -30332.7872 301.4091 -24.6277 
55500 -29588.4658 -30347.6738 294.7923 29.3936 
56000 -29528.0529 -30336.5496 313.9306 104.075 
56500 -29581.7316 -30354.0836 299.896 281.2261 
57000 -29570.8634 -30336.5304 297.3003 120.6398 
57500 -29593.0248 -30345.9053 292.3354 -87.1542 
58000 -29578.1621 -30363.0628 304.7685 -219.5326 
58500 -29580.3315 -30345.3231 297.038 -32.136 
59000 -29563.6216 -30320.6619 293.9506 -179.7641 
59500 -29593.0072 -30347.1076 292.8091 -209.3091 
60000 -29588.9922 -30352.5378 296.4766 57.5103 
60500 -29571.6422 -30343.8126 299.8255 -78.1205 
61000 -29593.5141 -30361.2373 298.0987 -78.8645 
61500 -29581.2997 -30348.4415 297.8729 -121.992 
62000 -29559.0231 -30348.1758 306.4195 -24.7695 
62500 -29553.9888 -30333.9164 302.8375 71.0683 
63000 -29599.5338 -30347.6233 290.4751 194.0928 
63500 -29577.0726 -30349.8219 300.0503 -303.5601 
64000 -29622.9473 -30366.1401 288.5738 182.6453 
64500 -29616.8177 -30358.4167 287.9549 55.8438 
65000 -29586.2714 -30379.5884 308.0365 99.7602 
65500 -29587.0561 -30358.877 299.6898 -248.0417 
66000 -29594.5144 -30329.8232 285.5125 -507.7403 
66500 -29600.1841 -30334.5094 285.1306 -42.9205 
67000 -29581.5212 -30341.4163 295.0591 557.0708 
67500 -29602.093 -30336.987 285.3515 73.8057 
68000 -29607.8126 -30354.0761 289.7661 -310.4353 
68500 -29597.918 -30347.5982 291.0928 88.1081 
69000 -29600.044 -30372.4064 299.9 123.5883 
69500 -29557.6738 -30337.7087 302.8792 268.9295 
70000 -29570.9659 -30346.5242 301.141 -531.3656 
70500 -29609.3658 -30373.5861 296.7385 -261.421 
71000 -29585.7205 -30339.4223 292.6543 -179.4694 
71500 -29539.3607 -30331.1447 307.4412 -390.803 
72000 -29526.1252 -30315.0181 306.3186 345.7984 
72500 -29537.5976 -30318.7682 303.3202 128.7006 
73000 -29556.9784 -30331.8074 300.8578 -262.3072 
73500 -29567.4159 -30303.6444 285.8696 75.988 
74000 -29548.1305 -30355.0823 313.3307 -110.8766 
74500 -29586.5208 -30350.9896 296.835 552.3635 
75000 -29581.1559 -30341.598 295.2715 81.6847 
75500 -29593.8799 -30365.4206 299.581 -224.271 
76000 -29593.19 -30345.6526 292.1731 -119.7501 
76500 -29560.5079 -30308.6993 290.5147 -98.9111 
77000 -29582.7099 -30355.8754 300.2118 276.1405 
77500 -29536.9454 -30325.0801 306.0242 441.2823 
78000 -29603.849 -30373.1199 298.6996 -121.1247 
78500 -29598.6237 -30375.3169 301.5817 -73.3657 
79000 -29545.7821 -30341.3892 308.9257 -208.1346 
79500 -29532.9882 -30317.3992 304.5784 60.6523 
80000 -29566.7562 -30307.7173 287.7073 -230.838 
80500 -29556.3399 -30327.2593 299.3397 112.0216 
81000 -29558.2672 -30318.1788 295.0655 52.6271 
81500 -29517.0372 -30342.7523 320.6163 -160.3029 
82000 -29542.4125 -30329.5657 305.6431 184.3565 
82500 -29540.2324 -30316.3323 301.3512 -182.0553 
83000 -29533.0599 -30334.5213 311.1989 121.4679 
83500 -29566.4663 -30321.7004 293.2493 -160.6136 
84000 -29570.4834 -30336.129 297.292 -295.1164 
84500 -29545.0874 -30318.7652 300.4108 338.275 
85000 -29610.4545 -30354.8232 289.0304 315.5315 
85500 -29619.5745 -30345.4362 281.8443 133.2236 
86000 -29592.7504 -30350.0877 294.0659 209.1456 
86500 -29565.1124 -30328.5838 296.4477 13.3238 
87000 -29534.4839 -30305.2314 299.273 -118.9975 
87500 -29527.7442 -30301.7123 300.5235 -178.4756 
88000 -29547.6975 -30352.3445 312.4358 -428.0888 
88500 -29565.3889 -30358.5385 307.9715 258.2891 
89000 -29545.0421 -30326.123 303.2853 329.7583 
89500 -29539.5386 -30316.2925 301.6052 97.6832 
90000 -29566.3362 -30330.0206 296.5305 85.0074 
90500 -29551.894 -30319.2184 297.9438 -175.8506 
91000 -29564.2208 -30326.7641 296.0874 -211.1967 
91500 -29510.9163 -30312.6687 311.3118 -116.2983 
92000 -29556.6372 -30309.0449 292.1519 -110.8755 
92500 -29593.8467 -30367.6013 300.4406 16.9168 
93000 -29538.7889 -30314.1531 301.0656 -248.1112 
93500 -29538.8244 -30335.919 309.5033 -240.5914 
94000 -29595.1018 -30334.8027 287.2179 7.4636 
94500 -29583.783 -30338.0689 292.8811 -277.4114 
95000 -29510.2993 -30299.0291 306.2553 -129.1304 
95500 -29585.6719 -30344.8748 294.7903 -59.7228 
96000 -29568.7943 -30328.6042 295.026 179.5517 
96500 -29583.0457 -30347.0185 296.6424 251.7273 
97000 -29579.9735 -30363.5867 304.2686 64.7801 
97500 -29550.7047 -30316.0022 297.1568 80.0666 
98000 -29542.7996 -30332.0998 306.4768 -25.2026 
98500 -29537.0444 -30320.705 304.287 331.5272 
99000 -29499.0924 -30295.5732 309.265 62.3591 
99500 -29494.9248 -30306.8898 315.2773 330.362 
100000 -29519.9066 -30325.6988 312.8805 143.324 
100500 -29558.8408 -30317.2708 294.4902 62.0542 
101000 -29557.3527 -30338.9473 303.4848 99.7004 
101500 -29573.1858 -30338.3505 297.1053 -181.6344 
102000 -29618.9466 -30366.1873 290.1455 -96.4273 
102500 -29570.8067 -30327.3217 293.7466 58.5252 
103000 -29625.2477 -30349.6473 281.2766 283.963 
103500 -29614.0359 -30352.9868 286.9267 242.7053 
104000 -29555.1019 -30337.9445 303.9694 190.9358 
104500 -29521.1772 -30284.8892 296.5412 137.4635 
105000 -29508.7793 -30319.1056 314.641 325.0765 
105500 -29554.3134 -30317.2358 296.2346 -19.532 
106000 -29628.2964 -30374.6628 289.806 -117.7745 
106500 -29576.9442 -30348.2428 299.4869 -76.8617 
107000 -29581.5598 -30372.1156 306.9643 82.2529 
107500 -29584.6201 -30336.1572 291.8138 -134.9065 
108000 -29488.7498 -30298.4543 314.3996 485.627 
108500 -29526.6128 -30314.8752 306.0738 363.4299 
109000 -29574.009 -30352.7606 302.3809 -12.1618 
109500 -29569.0732 -30312.9609 288.8436 -16.7345 
110000 -29623.9593 -30343.5422 279.4063 -182.9371 
110500 -29555.1435 -30328.0972 300.1297 77.8466 
111000 -29536.8804 -30311.9379 300.9465 207.3214 
111500 -29606.6562 -30350.6665 288.8912 -99.7837 
112000 -29664.9182 -30402.9569 286.5725 -170.0604 
112500 -29642.9463 -30393.9155 291.5933 -332.3824 
113000 -29645.6538 -30383.9267 286.6634 -293.647 
113500 -29646.6362 -30369.9271 280.8461 -241.8747 
114000 -29574.9496 -30329.3171 292.9128 269.1001 
114500 -29551.4711 -30346.4784 308.6928 349.7055 
115000 -29560.284 -30370.0327 314.4167 547.19 
115500 -29586.0617 -30375.4992 306.5301 7.7394 
116000 -29593.2242 -30353.892 295.3591 -183.2475 
116500 -29567.533 -30347.2257 302.7463 -79.4951 
117000 -29562.9283 -30307.7634 289.2115 71.7787 
117500 -29592.2544 -30372.6429 303.0165 237.7806 
118000 -29577.8827 -30355.2167 301.8305 24.3383 
118500 -29628.136 -30356.6779 282.885 105.3448 
119000 -29563.0651 -30341.7744 302.3645 122.8412 
119500 -29587.3968 -30367.2881 302.8234 -138.3773 
120000 -29552.6086 -30348.7903 309.1488 108.0602 
120500 -29547.1005 -30339.9354 307.8493 69.6845 
121000 -29565.2679 -30359.7299 308.481 -100.4671 
121500 -29519.7332 -30332.6381 315.6423 -276.4482 
122000 -29600.9779 -30374.0719 300.1841 22.0584 
122500 -29558.4963 -30337.0253 302.2944 -200.0004 
123000 -29565.7685 -30330.5594 296.9601 -35.5542 
123500 -29598.9661 -30334.7637 285.7023 -199.1874 
124000 -29567.425 -30348.1174 303.1345 -269.4782 
124500 -29589.8584 -30337.9147 290.4622 171.5052 
125000 -29623.4685 -30380.0221 293.7616 -27.5751 
125500 -29649.3004 -30375.0903 281.8164 -59.1936 
126000 -29614.7211 -30366.6438 291.9635 -43.6889 
126500 -29585.6116 -30360.4093 300.8456 -148.622 
127000 -29587.3309 -30332.7225 289.4276 339.8447 
127500 -29599.0748 -30356.4654 294.0866 50.3755 
128000 -29582.3718 -30366.8226 304.5938 -227.8611 
128500 -29568.133 -30357.0241 306.318 389.6708 
129000 -29596.4359 -30359.8741 296.4348 85.8585 
129500 -29632.795 -30358.0229 281.5982 186.9965 
130000 -29608.245 -30374.9237 297.6931 486.2169 
130500 -29614.9337 -30386.568 299.6173 134.7286 
131000 -29579.6549 -30347.5204 298.1539 -66.4992 
131500 -29584.5906 -30348.4564 296.6009 -233.7979 
132000 -29559.377 -30345.6274 305.2926 -127.5615 
132500 -29578.906 -30344.0308 297.0897 140.6921 
133000 -29485.1616 -30301.0996 316.82 -64.6613 
133500 -29535.3567 -30330.8439 308.8792 -79.74 
134000 -29572.4696 -30368.1992 308.9733 212.5775 
134500 -29537.8628 -30328.9025 307.1522 234.9384 
135000 -29566.566 -30317.3391 291.5172 -283.2573 
135500 -29542.1164 -30323.882 303.5512 -228.6082 
136000 -29570.6456 -30331.9047 295.5887 153.3025 
136500 -29600.2272 -30374.5869 300.6756 55.9026 
137000 -29562.7841 -30335.9499 300.212 179.1753 
137500 -29623.1517 -30359.0273 285.7326 2.7116 
138000 -29605.9259 -30353.6099 290.3177 399.4148 
138500 -29550.701 -30341.9423 307.2305 -186.5727 
139000 -29557.646 -30330.9955 300.2833 118.9169 
139500 -29555.8894 -30325.9805 299.0181 -142.4681 
140000 -29559.3683 -30291.8721 284.4234 -308.8904 
140500 -29521.7134 -30313.5427 307.4588 -236.0518 
141000 -29547.5008 -30344.2131 309.3548 265.6306 
141500 -29543.7177 -30336.0695 307.6617 264.6403 
142000 -29622.8868 -30383.5529 295.3585 -337.8087 
142500 -29582.0311 -30332.2077 291.2855 -109.6824 
143000 -29538.7043 -30312.367 300.4049 67.1085 
143500 -29551.8456 -30332.6581 303.1811 345.2995 
144000 -29562.1431 -30362.834 310.8997 -16.1617 
144500 -29538.3065 -30314.5667 301.4135 -96.2081 
145000 -29623.1415 -30352.7718 283.3076 -8.0404 
145500 -29567.1859 -30333.5865 297.5851 122.7653 
146000 -29591.7377 -30313.7387 280.3453 -379.3574 
146500 -29556.3633 -30348.8509 307.7144 -465.2736 
147000 -29531.5431 -30326.54 308.6888 -91.3667 
147500 -29557.9358 -30356.6936 310.1491 255.0631 
148000 -29596.357 -30349.305 292.3616 78.1475 
148500 -29555.1422 -30329.4927 300.672 137.3174 
149000 -29556.9368 -30334.601 301.9587 453.6117 
149500 -29590.6351 -30338.7608 290.4892 314.9409 
150000 -29578.1108 -30354.3157 301.392 100.6873 
150500 -29576.6249 -30329.3594 292.2787 -269.8251 
151000 -29578.4167 -30362.9299 304.6181 249.5289 
151500 -29540.8327 -30340.3701 310.4518 25.3504 
152000 -29578.3772 -30359.6162 303.3467 -376.3169 
152500 -29575.223 -30336.6507 295.6542 -228.5549 
153000 -29554.0805 -30341.244 305.6471 -121.8564 
153500 -29564.3701 -30352.2169 305.9124 340.3124 
154000 -29541.6448 -30327.2695 305.0497 -381.3742 
154500 -29544.8602 -30329.4713 304.6561 439.2254 
155000 -29591.1634 -30363.4719 299.8791 42.9804 
155500 -29546.7782 -30351.0949 312.3075 209.9927 
156000 -29611.8626 -30358.0093 289.7208 -157.171 
156500 -29588.0124 -30320.6665 284.4817 -216.4463 
157000 -29576.581 -30353.6792 301.7389 82.8449 
157500 -29555.9641 -30353.8086 309.7945 151.0857 
158000 -29571.0044 -30320.3686 290.9701 -131.4819 
158500 -29628.3824 -30365.6893 286.2884 23.8564 
159000 -29616.8458 -30342.5151 281.7696 -17.6642 
159500 -29617.5801 -30376.4479 294.6602 -441.3477 
160000 -29579.3538 -30355.859 301.5087 -102.5884 
160500 -29565.177 -30331.0385 297.3758 267.8901 
161000 -29543.2479 -30321.0514 302.0128 20.4926 
161500 -29541.0382 -30319.1906 302.1482 -259.3516 
162000 -29535.719 -30302.7343 297.8238 33.5193 
162500 -29563.8028 -30361.4115 309.7029 -33.2037 
163000 -29569.8563 -30342.4088 299.9738 -269.4559 
163500 -29551.2961 -30323.8526 299.9754 -414.8431 
164000 -29547.3268 -30320.0394 300.036 -148.333 
164500 -29498.7902 -30328.7607 322.2686 -116.9527 
165000 -29482.6744 -30274.4312 307.4307 -135.8635 
165500 -29551.0312 -30337.4856 305.3718 163.1321 
166000 -29529.9347 -30315.637 305.0798 296.0173 
166500 -29574.6795 -30332.3392 294.1911 -89.0703 
167000 -29626.152 -30369.7506 288.7314 -176.9952 
167500 -29608.248 -30359.2475 291.6051 1.6698 
168000 -29585.513 -30325.9899 287.5192 -44.6953 
168500 -29499.6225 -30288.4265 306.2841 -168.2271 
169000 -29570.286 -30342.2052 299.7279 164.5734 
169500 -29526.2248 -30332.2558 312.9732 91.0068 
170000 -29591.3744 -30359.4352 298.2298 250.9895 
170500 -29600.9851 -30358.68 294.2048 -103.1251 
171000 -29583.9355 -30365.6382 303.5268 -229.4656 
171500 -29593.5419 -30368.7067 300.9882 -49.3919 
172000 -29565.7885 -30330.2573 296.835 207.6041 
172500 -29568.2281 -30310.9966 288.409 -234.7173 
173000 -29559.9874 -30332.2501 299.8613 76.8461 
173500 -29617.9129 -30374.4143 293.7414 21.333 
174000 -29595.8627 -30356.8948 295.5006 -362.4255 
174500 -29581.5488 -30359.6642 302.1338 326.4382 
175000 -29543.846 -30333.4002 306.5754 -78.0782 
175500 -29604.1057 -30363.7724 294.9704 24.3743 
176000 -29618.5926 -30353.9265 285.5222 -48.5664 
176500 -29584.4345 -30335.3254 291.5629 -224.9651 
177000 -29592.6368 -30358.446 297.3555 31.5029 
177500 -29624.4699 -30340.2646 277.9354 187.1683 
178000 -29615.0285 -30345.4657 283.6209 189.2817 
178500 -29589.7675 -30367.4616 301.9703 141.4141 
179000 -29593.908 -30353.9029 295.0978 18.5275 
179500 -29580.3763 -30347.5228 297.8748 -75.7645 
180000 -29556.7895 -30341.5701 304.7219 59.5806 
180500 -29595.5427 -30356.0584 295.3001 -282.4283 
181000 -29571.1301 -30357.8398 305.4709 -32.8725 
181500 -29566.5493 -30309.9218 288.6436 350.2982 
182000 -29516.8626 -30315.4188 310.0708 -343.1149 
182500 -29524.1243 -30319.2897 308.7542 -120.8816 
183000 -29576.6372 -30354.2644 301.9443 203.9231 
183500 -29572.8384 -30348.2884 301.0989 473.3585 
184000 -29560.2884 -30336.0065 301.203 -99.7723 
184500 -29587.4621 -30341.6606 292.8472 -51.1605 
185000 -29514.8939 -30310.536 308.9393 28.7562 
185500 -29575.4866 -30343.1724 298.0841 189.0866 
186000 -29593.6659 -30323.0833 283.2249 153.5472 
186500 -29598.5418 -30357.1295 294.5515 -146.2745 
187000 -29573.3492 -30329.0378 293.4258 -564.5007 
187500 -29572.9537 -30320.6002 290.3031 -107.9917 
188000 -29597.4836 -30348.2717 291.523 -145.0876 
188500 -29576.7864 -30347.6858 299.332 74.9436 
189000 -29532.5102 -30308.0634 301.139 355.8888 
189500 -29542.8936 -30303.5221 295.3439 -176.6226 
190000 -29572.8797 -30340.8528 298.1957 41.0682 
190500 -29614.2156 -30374.315 295.1384 -96.7373 
191000 -29549.8196 -30345.5514 308.9741 -190.9314 
191500 -29587.2861 -30345.8188 294.5301 -165.7898 
192000 -29576.5015 -30355.9733 302.6605 291.4551 
192500 -29564.3712 -30330.42 297.4485 53.3637 
193000 -29568.4286 -30331.6129 296.3363 62.5778 
193500 -29590.0851 -30359.8065 298.8745 -401.0148 
194000 -29567.2334 -30353.0991 305.1432 -181.6286 
194500 -29554.6776 -30325.146 299.1646 -281.5707 
195000 -29619.8501 -30361.307 287.8997 -210.1773 
195500 -29592.6407 -30322.9962 283.5892 -118.6487 
196000 -29566.4702 -30323.1551 293.8126 231.6839 
196500 -29574.1759 -30347.7243 300.3606 178.3838 
197000 -29598.8989 -30350.778 291.9466 21.6987 
197500 -29589.8836 -30342.182 292.1094 -217.6622 
198000 -29565.7586 -30343.4775 301.9799 -436.9105 
198500 -29557.9509 -30364.055 313.0016 5.1615 
199000 -29598.7544 -30349.3501 291.4483 155.2616 
199500 -29597.3537 -30357.1679 295.0277 -88.308 
200000 -29518.0668 -30318.3926 310.7579 294.9963 
200500 -29532.3057 -30319.1085 305.5071 143.4068 
201000 -29556.124 -30324.7786 298.4603 135.0149 
201500 -29530.1375 -30348.0148 317.573 -134.1021 
202000 -29570.7704 -30339.1116 298.3386 -251.1953 
202500 -29606.2051 -30366.3925 295.1726 321.2649 
203000 -29560.205 -30340.1781 302.8552 268.8734 
203500 -29578.2287 -30314.9922 286.0774 -339.4381 
204000 -29573.7696 -30334.6348 295.4358 -257.5386 
204500 -29551.2182 -30338.0035 305.5003 -213.3409 
205000 -29545.0523 -30347.5772 311.6118 -85.2913 
205500 -29611.2335 -30367.3401 293.5881 452.1542 
206000 -29537.6177 -30335.2506 309.7123 241.5922 
206500 -29517.4989 -30306.385 306.316 85.307 
207000 -29513.9308 -30279.2153 297.1518 123.1622 
207500 -29514.1108 -30350.5161 324.7672 -181.3179 
208000 -29574.1578 -30313.8726 287.2233 -189.193 
208500 -29558.6669 -30352.7739 308.3432 74.167 
209000 -29558.3821 -30319.3614 295.4801 23.7163 
209500 -29605.3918 -30360.7692 293.305 347.9642 
210000 -29571.0648 -30331.5443 295.286 12.5831 
210500 -29589.4903 -30337.7265 290.5321 -417.817 
211000 -29602.6094 -30356.3894 292.6847 -225.552 
211500 -29603.0571 -30380.3938 301.8315 -142.1139 
212000 -29554.0532 -30337.3873 304.1602 -301.1641 
212500 -29572.2008 -30354.9151 303.9195 77.634 
213000 -29535.8853 -30314.1404 302.1881 -117.6174 
213500 -29555.1212 -30343.1656 305.9892 -69.2978 
214000 -29613.1377 -30349.1216 285.7746 -0.3971 
214500 -29587.7231 -30341.2148 292.5728 46.1297 
215000 -29563.2883 -30317.9943 293.0443 -32.8798 
215500 -29553.1971 -30319.1319 297.4042 99.4041 
216000 -29547.6242 -30314.6023 297.8094 97.0123 
216500 -29509.9926 -30298.0381 305.9896 196.8168 
217000 -29577.462 -30354.7768 301.823 378.3128 
217500 -29603.8699 -30363.2198 294.8474 -297.0749 
218000 -29537.5534 -30314.3652 301.6277 26.9677 
218500 -29614.0109 -30351.8435 286.4925 -299.8489 
219000 -29570.7694 -30332.2083 295.6586 124.2755 
219500 -29583.4953 -30346.581 296.298 -157.0945 
220000 -29617.3293 -30382.2431 297.0078 -269.0729 
220500 -29565.3302 -30361.6154 309.189 60.0056 
221000 -29571.3342 -30331.194 295.0454 51.8213 
221500 -29635.5905 -30425.1177 306.565 -3.1651 
222000 -29588.8543 -30355.6155 297.7251 137.6934 
222500 -29576.1449 -30319.1809 288.5129 -71.2005 
223000 -29615.342 -30360.9555 289.5137 -177.2488 
223500 -29561.5033 -30331.8228 299.1068 -43.8091 
224000 -29572.4673 -30347.386 300.8926 -184.7057 
224500 -29552.4574 -30331.335 302.4298 267.4379 
225000 -29591.6287 -30357.903 297.5361 -62.9715 
225500 -29534.2475 -30303.5859 298.7259 5.1016 
226000 -29568.2085 -30350.4091 303.7201 119.7117 
226500 -29587.9423 -30349.0244 295.52 21.8744 
227000 -29554.6779 -30323.3998 298.4865 -152.6697 
227500 -29499.4661 -30289.6413 306.8166 122.6838 
228000 -29553.759 -30343.0482 306.4725 396.1404 
228500 -29537.5615 -30356.6623 318.048 59.4211 
229000 -29549.6498 -30337.4288 305.8861 -494.3761 
229500 -29555.4758 -30331.1731 301.1949 -286.221 
230000 -29558.2449 -30310.3062 292.0173 254.3452 
230500 -29549.7884 -30329.4513 302.7347 390.8348 
231000 -29538.4542 -30328.8018 306.8835 280.9948 
231500 -29560.7134 -30334.7733 300.5592 191.8398 
232000 -29556.2808 -30341.9869 305.0812 109.1986 
232500 -29550.3099 -30321.613 299.4887 -239.9026 
233000 -29598.1164 -30345.6036 290.2413 -88.6021 
233500 -29596.0895 -30365.3629 298.7006 -97.0915 
234000 -29611.1495 -30366.2452 293.1956 -375.6703 
234500 -29555.3985 -30335.9171 303.067 -73.7945 
235000 -29577.8635 -30326.7372 290.7796 76.3438 
235500 -29590.103 -30378.3626 306.0727 -206.8432 
236000 -29622.1173 -30363.4769 287.862 -171.2343 
236500 -29590.7616 -30348.8254 294.348 332.869 
237000 -29567.177 -30292.2616 281.5426 122.0524 
237500 -29615.8961 -30387.7309 299.6952 234.368 
238000 -29602.5884 -30361.4729 294.6667 -2.3941 
238500 -29591.7576 -30347.8619 293.5872 -264.1344 
239000 -29628.3711 -30368.5664 287.4099 -32.0861 
239500 -29581.5607 -30377.3721 309.005 26.67 
240000 -29579.5009 -30326.9232 290.2161 208.1321 
240500 -29546.8266 -30315.6735 298.535 -88.96 
241000 -29554.2105 -30369.0636 316.3987 67.9421 
241500 -29549.8512 -30315.9969 297.4862 32.7501 
242000 -29588.3109 -30324.3699 285.8038 167.2118 
242500 -29597.686 -30353.8226 293.5997 -267.3012 
243000 -29599.7704 -30375.0124 301.0181 61.9849 
243500 -29571.3367 -30350.6149 302.5853 58.872 
244000 -29586.501 -30369.9176 304.1923 58.0926 
244500 -29610.8675 -30353.1116 288.2054 -234.1061 
245000 -29585.1891 -30326.5789 287.8737 11.1625 
245500 -29571.9412 -30333.0258 295.521 -310.2168 
246000 -29561.1151 -30310.9923 291.1693 143.2823 
246500 -29552.1717 -30309.307 293.9875 275.1325 
247000 -29520.2427 -30334.2041 316.0525 277.856 
247500 -29542.8473 -30303.1361 295.212 -188.1802 
248000 -29612.4881 -30374.8767 296.0273 -48.8226 
